country_co,country_na,mean,month
KE,Kenya,8.225754963130836e-05,2019-08
UG,Uganda,0.0001027088618069,2019-08
TZ,Tanzania,0.0001333021115033,2019-08
MZ,Mozambique,0.0001415859756564,2019-08
CN,Comoros,5.903902657908135e-05,2019-08
MA,Madagascar,0.0001053456862705,2019-08
CV,Cabo Verde,7.49442473559847e-05,2019-08
WI,Western Sahara,8.304934979742217e-05,2019-08
MR,Mauritania,9.849255245639514e-05,2019-08
MO,Morocco,0.0001092703570814,2019-08
SP,Spain (Canary Is),7.213113565971722e-05,2019-08
PO,Portugal (Madeira Is),6.33470790166032e-05,2019-08
SP,Spain (Africa),0.0001327441289207,2019-08
AG,Algeria,9.500259220811268e-05,2019-08
ML,Mali,0.0001077081873715,2019-08
UV,Burkina Faso,9.961081205137958e-05,2019-08
TO,Togo,8.890582324588512e-05,2019-08
GH,Ghana,8.32161067936373e-05,2019-08
IV,Cote d'Ivoire,7.303294979549966e-05,2019-08
GV,Guinea,7.758520150231886e-05,2019-08
SG,Senegal,0.0001173638464967,2019-08
GA,"Gambia, The",0.000113307925291,2019-08
PU,Guinea-Bissau,8.84084262570974e-05,2019-08
SL,Sierra Leone,6.59983202016425e-05,2019-08
LI,Liberia,6.043182809716145e-05,2019-08
BN,Benin,9.1976886600422e-05,2019-08
NI,Nigeria,9.245149635124064e-05,2019-08
CM,Cameroon,7.971156138547845e-05,2019-08
EK,Equatorial Guinea,7.367500221325932e-05,2019-08
TP,Sao Tome & Principe,8.065099774179558e-05,2019-08
GB,Gabon,9.690598759372992e-05,2019-08
CF,Rep of the Congo,0.0001356752658394,2019-08
CT,Central African Rep,9.227793611910908e-05,2019-08
CG,Dem Rep of the Congo,0.0001924672745711,2019-08
CD,Chad,0.0001023887352401,2019-09
MI,Malawi,0.0002006747186112,2019-09
ZA,Zambia,0.0002260179383939,2019-09
ZI,Zimbabwe,0.0001685139563173,2019-09
BC,Botswana,0.0001230931650033,2019-09
WA,Namibia,0.0001120205692601,2019-09
AO,Angola,0.0002198046352181,2019-09
BY,Burundi,0.0001622327310702,2019-09
RW,Rwanda,0.0001315393388383,2019-09
SF,South Africa,0.0001079357493262,2019-09
LT,Lesotho,0.0001000319960488,2019-09
WZ,Swaziland,0.0001595221128858,2019-09
MF,Mayotte,7.68019190311778e-05,2019-09
NG,Niger,9.391395243810784e-05,2019-09
SU,Sudan,0.000114099889484,2019-09
LY,Libya,8.068694077926884e-05,2019-09
UU,Koualou Area,9.3693636669217e-05,2019-09
TS,Tunisia,0.0001004102916852,2019-09
EG,Egypt,0.0001009538523015,2019-09
EG,Bir Tawil,0.0001076176290337,2019-09
SU,Halaib Triangle,9.625538046290096e-05,2019-09
ER,Eritrea,0.0001055584083171,2019-09
ET,Ethiopia,8.294771547263328e-05,2019-09
DJ,Djibouti,0.0001075938957463,2019-09
SO,Somalia,8.067982906242682e-05,2019-09
OD,South Sudan,0.0001030766340832,2019-09
UU,Abyei Area,0.0001179311582181,2019-09
KE,Kenya,8.551403549387225e-05,2019-09
UG,Uganda,0.0001021003891354,2019-09
TZ,Tanzania,0.0001385973182058,2019-09
MZ,Mozambique,0.0001918756814089,2019-09
CN,Comoros,6.907998518917477e-05,2019-09
MA,Madagascar,0.0001156110940565,2019-09
CV,Cabo Verde,7.000051771363659e-05,2019-09
WI,Western Sahara,7.141636327987956e-05,2019-09
MR,Mauritania,8.648936594849762e-05,2019-09
MO,Morocco,9.529010247164376e-05,2019-09
SP,Spain (Canary Is),6.67518766189747e-05,2019-09
PO,Portugal (Madeira Is),5.948236392260803e-05,2019-09
SP,Spain (Africa),0.0001363718224429,2019-09
AG,Algeria,7.904037883544705e-05,2019-09
ML,Mali,0.0001020020670756,2019-09
UV,Burkina Faso,0.000117267403682,2019-09
TO,Togo,0.0001134125993856,2019-09
GH,Ghana,0.0001032200996044,2019-09
IV,Cote d'Ivoire,9.42610790148547e-05,2019-09
GV,Guinea,0.0001080619021955,2019-09
SG,Senegal,0.0001127084059006,2019-09
GA,"Gambia, The",0.0001139896698612,2019-09
PU,Guinea-Bissau,0.0001104907986781,2019-09
SL,Sierra Leone,9.427483174968188e-05,2019-09
LI,Liberia,8.186121913302475e-05,2019-09
BN,Benin,0.0001155482366889,2019-09
NI,Nigeria,0.0001127874582129,2019-09
CM,Cameroon,9.29843630134966e-05,2019-09
EK,Equatorial Guinea,7.465954345384637e-05,2019-09
TP,Sao Tome & Principe,7.595540675244351e-05,2019-09
GB,Gabon,9.135360974988964e-05,2019-09
CF,Rep of the Congo,0.0001213856453621,2019-09
CT,Central African Rep,0.0001108556918177,2019-09
CG,Dem Rep of the Congo,0.0001783416663363,2019-09
CD,Chad,9.740662487352012e-05,2019-10
MI,Malawi,0.00017981657557,2019-10
ZA,Zambia,0.0001951319616822,2019-10
ZI,Zimbabwe,0.0001745863232923,2019-10
BC,Botswana,0.0001328196162319,2019-10
WA,Namibia,0.0001045115764055,2019-10
AO,Angola,0.0001726230225377,2019-10
BY,Burundi,0.000107791643629,2019-10
RW,Rwanda,8.373083179628692e-05,2019-10
SF,South Africa,9.637676091541686e-05,2019-10
LT,Lesotho,9.036570214458166e-05,2019-10
WZ,Swaziland,0.000157071584597,2019-10
MF,Mayotte,7.769572850562274e-05,2019-10
NG,Niger,9.035531485411066e-05,2019-10
SU,Sudan,0.0001035152730309,2019-10
LY,Libya,6.386103815987769e-05,2019-10
UU,Koualou Area,0.0001155356196023,2019-10
TS,Tunisia,8.031399454348404e-05,2019-10
EG,Egypt,8.332446622195014e-05,2019-10
EG,Bir Tawil,9.327343993325496e-05,2019-10
SU,Halaib Triangle,8.345538438331782e-05,2019-10
ER,Eritrea,0.0001022976651179,2019-10
ET,Ethiopia,9.137586301671786e-05,2019-10
DJ,Djibouti,8.559012081151177e-05,2019-10
SO,Somalia,7.174539341913577e-05,2019-10
OD,South Sudan,0.0001139168594979,2019-10
UU,Abyei Area,0.0001309295416197,2019-10
KE,Kenya,7.167666584094287e-05,2019-10
UG,Uganda,9.209302495175972e-05,2019-10
TZ,Tanzania,0.0001070947445047,2019-10
MZ,Mozambique,0.0001875940670645,2019-10
CN,Comoros,7.272797578321762e-05,2019-10
MA,Madagascar,0.0001385743967994,2019-10
CV,Cabo Verde,6.833628034641006e-05,2019-10
WI,Western Sahara,6.324217555958063e-05,2019-10
MR,Mauritania,7.74484933881391e-05,2019-10
MO,Morocco,7.7703871811187e-05,2019-10
SP,Spain (Canary Is),6.21259739405889e-05,2019-10
PO,Portugal (Madeira Is),5.218046613670781e-05,2019-10
SP,Spain (Africa),0.0001060929329578,2019-10
AG,Algeria,6.85426210703389e-05,2019-10
ML,Mali,0.0001024169834425,2019-10
UV,Burkina Faso,0.0001287797815584,2019-10
TO,Togo,0.0001108534559313,2019-10
GH,Ghana,0.0001107273507273,2019-10
IV,Cote d'Ivoire,0.0001063553543685,2019-10
GV,Guinea,0.0001346662065898,2019-10
SG,Senegal,0.0001436221410899,2019-10
GA,"Gambia, The",0.0001488939472418,2019-10
PU,Guinea-Bissau,0.0001436586127995,2019-10
SL,Sierra Leone,0.0001168588508043,2019-10
LI,Liberia,9.617413403801326e-05,2019-10
BN,Benin,0.00011478700732,2019-10
NI,Nigeria,0.0001146406917006,2019-10
CM,Cameroon,8.752715339417986e-05,2019-10
EK,Equatorial Guinea,6.697635082907756e-05,2019-10
TP,Sao Tome & Principe,7.631804650872558e-05,2019-10
GB,Gabon,7.412474172906208e-05,2019-10
CF,Rep of the Congo,9.060021671776684e-05,2019-10
CT,Central African Rep,0.0001111393274345,2019-10
CG,Dem Rep of the Congo,0.0001210528587205,2019-10
CD,Chad,9.134731010044172e-05,2019-11
MI,Malawi,0.0001643358522346,2019-11
ZA,Zambia,0.0001733037915812,2019-11
ZI,Zimbabwe,0.0001534745400688,2019-11
BC,Botswana,0.0001422193436978,2019-11
WA,Namibia,0.0001122879846685,2019-11
AO,Angola,0.0001554119701297,2019-11
BY,Burundi,0.0001085453766339,2019-11
RW,Rwanda,0.0001007219505487,2019-11
SF,South Africa,9.95063983747666e-05,2019-11
LT,Lesotho,9.858375529805988e-05,2019-11
WZ,Swaziland,0.0001642532927462,2019-11
MF,Mayotte,0.0001073883337788,2019-11
NG,Niger,6.816744157101787e-05,2019-11
SU,Sudan,8.188721686736243e-05,2019-11
LY,Libya,5.259040449932304e-05,2019-11
UU,Koualou Area,0.0001876160386083,2019-11
TS,Tunisia,6.336851096039224e-05,2019-11
EG,Egypt,7.075351718236366e-05,2019-11
EG,Bir Tawil,5.932911749413158e-05,2019-11
SU,Halaib Triangle,5.880977003180849e-05,2019-11
ER,Eritrea,8.758834472281461e-05,2019-11
ET,Ethiopia,9.373382430858396e-05,2019-11
DJ,Djibouti,8.14125571667579e-05,2019-11
SO,Somalia,7.464250876522114e-05,2019-11
OD,South Sudan,0.0001536727108678,2019-11
UU,Abyei Area,0.0001724395114758,2019-11
KE,Kenya,8.111327355233029e-05,2019-11
UG,Uganda,0.0001099837659294,2019-11
TZ,Tanzania,0.0001147621759065,2019-11
MZ,Mozambique,0.0001628727002469,2019-11
CN,Comoros,8.26746333472391e-05,2019-11
MA,Madagascar,0.0001419735488799,2019-11
CV,Cabo Verde,7.389059249696928e-05,2019-11
WI,Western Sahara,4.778841400783374e-05,2019-11
MR,Mauritania,6.215293694332209e-05,2019-11
MO,Morocco,5.81776464073946e-05,2019-11
SP,Spain (Canary Is),4.761942338293805e-05,2019-11
PO,Portugal (Madeira Is),4.343369805936268e-05,2019-11
SP,Spain (Africa),7.338433636204275e-05,2019-11
AG,Algeria,5.317580337171048e-05,2019-11
ML,Mali,8.891053958882362e-05,2019-11
UV,Burkina Faso,0.000140665722335,2019-11
TO,Togo,0.0001525015741592,2019-11
GH,Ghana,0.0001602423182754,2019-11
IV,Cote d'Ivoire,0.0001403506270439,2019-11
GV,Guinea,0.0001905633885819,2019-11
SG,Senegal,0.000171428915897,2019-11
GA,"Gambia, The",0.0001971475834703,2019-11
PU,Guinea-Bissau,0.0002120028066947,2019-11
SL,Sierra Leone,0.0001624102762158,2019-11
LI,Liberia,0.0001337368689233,2019-11
BN,Benin,0.0001522552689983,2019-11
NI,Nigeria,0.0001571994023019,2019-11
CM,Cameroon,0.0001462435059689,2019-11
EK,Equatorial Guinea,0.000123983803901,2019-11
TP,Sao Tome & Principe,0.0001075536032966,2019-11
GB,Gabon,0.0001258759723135,2019-11
CF,Rep of the Congo,0.0001370833431048,2019-11
CT,Central African Rep,0.000171723497265,2019-11
CG,Dem Rep of the Congo,0.0001467369356246,2019-11
CD,Chad,7.896232344313745e-05,2019-12
MI,Malawi,0.0001076774897586,2019-12
ZA,Zambia,0.0001118753193662,2019-12
ZI,Zimbabwe,0.0001339990655915,2019-12
BC,Botswana,0.0001430647051696,2019-12
WA,Namibia,0.0001139791425931,2019-12
AO,Angola,0.0001159882909717,2019-12
BY,Burundi,8.579911323259952e-05,2019-12
RW,Rwanda,9.012392233104976e-05,2019-12
SF,South Africa,0.0001029456687191,2019-12
LT,Lesotho,8.746291912354841e-05,2019-12
WZ,Swaziland,0.0001538003200105,2019-12
MF,Mayotte,8.595647899384698e-05,2019-12
NG,Niger,5.207038202801541e-05,2019-12
SU,Sudan,6.888708044539905e-05,2019-12
LY,Libya,4.772770163781649e-05,2019-12
UU,Koualou Area,0.0002001653889008,2019-12
TS,Tunisia,5.948052599437863e-05,2019-12
EG,Egypt,5.7168250225793535e-05,2019-12
EG,Bir Tawil,5.266445059771869e-05,2019-12
SU,Halaib Triangle,5.368110348817707e-05,2019-12
ER,Eritrea,8.085633006916644e-05,2019-12
ET,Ethiopia,9.639707873428036e-05,2019-12
DJ,Djibouti,6.846521946323653e-05,2019-12
SO,Somalia,7.134407093245534e-05,2019-12
OD,South Sudan,0.000166774742663,2019-12
UU,Abyei Area,0.0001372711273756,2019-12
KE,Kenya,7.828833707402754e-05,2019-12
UG,Uganda,0.0001090996393195,2019-12
TZ,Tanzania,8.796151986737229e-05,2019-12
MZ,Mozambique,0.0001207965940241,2019-12
CN,Comoros,9.661671909951408e-05,2019-12
MA,Madagascar,0.0001113551477634,2019-12
CV,Cabo Verde,5.641274759538716e-05,2019-12
WI,Western Sahara,4.6089306825135054e-05,2019-12
MR,Mauritania,5.097753007131084e-05,2019-12
MO,Morocco,6.190539246009246e-05,2019-12
SP,Spain (Canary Is),5.2519152833168514e-05,2019-12
PO,Portugal (Madeira Is),4.853937489423592e-05,2019-12
SP,Spain (Africa),7.473372476511711e-05,2019-12
AG,Algeria,5.276093022029981e-05,2019-12
ML,Mali,6.697169006276518e-05,2019-12
UV,Burkina Faso,0.0001148597496498,2019-12
TO,Togo,0.0001885523489526,2019-12
GH,Ghana,0.0002041107781205,2019-12
IV,Cote d'Ivoire,0.0001868831262145,2019-12
GV,Guinea,0.0001984722696546,2019-12
SG,Senegal,0.0001234734556994,2019-12
GA,"Gambia, The",0.0001296433877804,2019-12
PU,Guinea-Bissau,0.0001784156024123,2019-12
SL,Sierra Leone,0.0001895518938535,2019-12
LI,Liberia,0.0001723558689872,2019-12
BN,Benin,0.0001618370494119,2019-12
NI,Nigeria,0.0001555065166988,2019-12
CM,Cameroon,0.0001851575126217,2019-12
EK,Equatorial Guinea,0.0001407977771676,2019-12
TP,Sao Tome & Principe,0.0001007798974968,2019-12
GB,Gabon,0.0001436855042027,2019-12
CF,Rep of the Congo,0.0001646256476349,2019-12
CT,Central African Rep,0.0002108962719985,2019-12
CG,Dem Rep of the Congo,0.0001339982381893,2019-12
CD,Chad,8.018764198938023e-05,2020-01
MI,Malawi,0.000104057754207,2020-01
ZA,Zambia,0.0001017800687904,2020-01
ZI,Zimbabwe,0.0001214246374188,2020-01
BC,Botswana,0.0001156609042496,2020-01
WA,Namibia,9.560667861123724e-05,2020-01
AO,Angola,0.0001081979888447,2020-01
BY,Burundi,0.0001056780599713,2020-01
RW,Rwanda,0.0001112684878226,2020-01
SF,South Africa,9.251766402367035e-05,2020-01
LT,Lesotho,6.931596392016153e-05,2020-01
WZ,Swaziland,0.0001120216291751,2020-01
MF,Mayotte,9.057830013678635e-05,2020-01
NG,Niger,5.715950758553452e-05,2020-01
SU,Sudan,6.64309704649076e-05,2020-01
LY,Libya,3.7758902819409753e-05,2020-01
UU,Koualou Area,0.0001108390134931,2020-01
TS,Tunisia,5.5491223844168646e-05,2020-01
EG,Egypt,4.673155695342691e-05,2020-01
EG,Bir Tawil,4.611550974557832e-05,2020-01
SU,Halaib Triangle,5.167887415888666e-05,2020-01
ER,Eritrea,7.920568257033715e-05,2020-01
ET,Ethiopia,0.0001109815667583,2020-01
DJ,Djibouti,6.832732139640938e-05,2020-01
SO,Somalia,7.311206964492104e-05,2020-01
OD,South Sudan,0.0001810630577796,2020-01
UU,Abyei Area,0.0001300147631825,2020-01
KE,Kenya,9.197455321019388e-05,2020-01
UG,Uganda,0.0001719520910175,2020-01
TZ,Tanzania,9.609220580345548e-05,2020-01
MZ,Mozambique,0.0001030211586504,2020-01
CN,Comoros,8.241802355970964e-05,2020-01
MA,Madagascar,8.309741786158444e-05,2020-01
CV,Cabo Verde,4.957945733114101e-05,2020-01
WI,Western Sahara,4.209977669213029e-05,2020-01
MR,Mauritania,4.60595424482546e-05,2020-01
MO,Morocco,5.672638186491275e-05,2020-01
SP,Spain (Canary Is),4.6894647016901e-05,2020-01
PO,Portugal (Madeira Is),3.918002593137793e-05,2020-01
SP,Spain (Africa),4.5524761543806606e-05,2020-01
AG,Algeria,4.621099132891432e-05,2020-01
ML,Mali,6.965482848749235e-05,2020-01
UV,Burkina Faso,0.0001141462215178,2020-01
TO,Togo,0.0001968298243164,2020-01
GH,Ghana,0.0002260651451715,2020-01
IV,Cote d'Ivoire,0.0001960948355904,2020-01
GV,Guinea,0.0002159632178302,2020-01
SG,Senegal,0.0001139968350261,2020-01
GA,"Gambia, The",0.000135401477438,2020-01
PU,Guinea-Bissau,0.0001818420508941,2020-01
SL,Sierra Leone,0.0002604142629945,2020-01
LI,Liberia,0.0002021847648773,2020-01
BN,Benin,0.0001806588053017,2020-01
NI,Nigeria,0.0001822884781075,2020-01
CM,Cameroon,0.0002144148528797,2020-01
EK,Equatorial Guinea,0.0001678686670597,2020-01
TP,Sao Tome & Principe,0.0001164659169077,2020-01
GB,Gabon,0.0001741730097189,2020-01
CF,Rep of the Congo,0.0002037974908714,2020-01
CT,Central African Rep,0.0002388672179885,2020-01
CG,Dem Rep of the Congo,0.0001802272877273,2020-01
CD,Chad,9.117851123227978e-05,2020-02
MI,Malawi,0.0001082958065155,2020-02
ZA,Zambia,9.675008326752353e-05,2020-02
ZI,Zimbabwe,9.939205319155408e-05,2020-02
BC,Botswana,0.0001282218268949,2020-02
WA,Namibia,0.0001123958446116,2020-02
AO,Angola,0.0001218110845198,2020-02
BY,Burundi,0.0001044137901016,2020-02
RW,Rwanda,0.0001054094622086,2020-02
SF,South Africa,0.0001114517478485,2020-02
LT,Lesotho,8.164418442632383e-05,2020-02
WZ,Swaziland,0.0001313980803727,2020-02
MF,Mayotte,0.0001037843267514,2020-02
NG,Niger,6.112446435054767e-05,2020-02
SU,Sudan,8.042342684138786e-05,2020-02
LY,Libya,4.152400940818591e-05,2020-02
UU,Koualou Area,0.0001443374255407,2020-02
TS,Tunisia,6.582713628398069e-05,2020-02
EG,Egypt,5.001902779411054e-05,2020-02
EG,Bir Tawil,5.6633512826462256e-05,2020-02
SU,Halaib Triangle,5.952789872735882e-05,2020-02
ER,Eritrea,0.0001018157010251,2020-02
ET,Ethiopia,0.0001240643045959,2020-02
DJ,Djibouti,8.229672426982266e-05,2020-02
SO,Somalia,8.651619136457392e-05,2020-02
OD,South Sudan,0.0001897076719696,2020-02
UU,Abyei Area,0.0001477626328092,2020-02
KE,Kenya,9.347868479992587e-05,2020-02
UG,Uganda,0.0001463903030264,2020-02
TZ,Tanzania,9.314060337248752e-05,2020-02
MZ,Mozambique,0.0001049703139393,2020-02
CN,Comoros,8.553362005184569e-05,2020-02
MA,Madagascar,9.5102771379844e-05,2020-02
CV,Cabo Verde,5.8841526062966485e-05,2020-02
WI,Western Sahara,5.121438583984348e-05,2020-02
MR,Mauritania,6.054413698364994e-05,2020-02
MO,Morocco,6.530051096044373e-05,2020-02
SP,Spain (Canary Is),5.578431494330493e-05,2020-02
PO,Portugal (Madeira Is),4.7768611959188856e-05,2020-02
SP,Spain (Africa),5.863124979149577e-05,2020-02
AG,Algeria,5.332358249174299e-05,2020-02
ML,Mali,7.877521166277718e-05,2020-02
UV,Burkina Faso,0.0001165378344058,2020-02
TO,Togo,0.0002237222204132,2020-02
GH,Ghana,0.0002247246402414,2020-02
IV,Cote d'Ivoire,0.0002157318599084,2020-02
GV,Guinea,0.0002565509094673,2020-02
SG,Senegal,0.0001533164708246,2020-02
GA,"Gambia, The",0.0001858105373807,2020-02
PU,Guinea-Bissau,0.0002461147997906,2020-02
SL,Sierra Leone,0.0002923119224769,2020-02
LI,Liberia,0.0002139176990215,2020-02
BN,Benin,0.0001963109581008,2020-02
NI,Nigeria,0.0001989400658303,2020-02
CM,Cameroon,0.0002560381146366,2020-02
EK,Equatorial Guinea,0.0001998345165856,2020-02
TP,Sao Tome & Principe,0.0001722789891798,2020-02
GB,Gabon,0.0001874809490625,2020-02
CF,Rep of the Congo,0.0002337982049935,2020-02
CT,Central African Rep,0.0002586559743925,2020-02
CG,Dem Rep of the Congo,0.0001995886267035,2020-02
CD,Chad,0.0001170460621168,2020-03
MI,Malawi,0.0001082644109252,2020-03
ZA,Zambia,0.0001053897678414,2020-03
ZI,Zimbabwe,0.0001150888031558,2020-03
BC,Botswana,0.0001208014490959,2020-03
WA,Namibia,0.0001058018736862,2020-03
AO,Angola,0.0001225981738326,2020-03
BY,Burundi,0.000106020470744,2020-03
RW,Rwanda,0.000112074822796,2020-03
SF,South Africa,0.0001048540680596,2020-03
LT,Lesotho,8.348015400405802e-05,2020-03
WZ,Swaziland,0.0001295156702477,2020-03
MF,Mayotte,0.000105057346438,2020-03
NG,Niger,8.592196481756974e-05,2020-03
SU,Sudan,9.51492775780549e-05,2020-03
LY,Libya,5.013850879990461e-05,2020-03
UU,Koualou Area,0.0002080508655844,2020-03
TS,Tunisia,5.095448214129967e-05,2020-03
EG,Egypt,6.222149311005387e-05,2020-03
EG,Bir Tawil,6.563688903085126e-05,2020-03
SU,Halaib Triangle,6.52562219475901e-05,2020-03
ER,Eritrea,0.0001002524231213,2020-03
ET,Ethiopia,0.0001299451109969,2020-03
DJ,Djibouti,9.808052154350452e-05,2020-03
SO,Somalia,8.916434096682895e-05,2020-03
OD,South Sudan,0.000214648834631,2020-03
UU,Abyei Area,0.0001928093551642,2020-03
KE,Kenya,0.0001003000681835,2020-03
UG,Uganda,0.0001459317310834,2020-03
TZ,Tanzania,9.774337372374752e-05,2020-03
MZ,Mozambique,0.000104059475616,2020-03
CN,Comoros,7.486973610923676e-05,2020-03
MA,Madagascar,9.015557000240315e-05,2020-03
CV,Cabo Verde,6.299485129524026e-05,2020-03
WI,Western Sahara,4.988420589019322e-05,2020-03
MR,Mauritania,6.548550989589634e-05,2020-03
MO,Morocco,5.704642467922835e-05,2020-03
SP,Spain (Canary Is),4.397407475850873e-05,2020-03
PO,Portugal (Madeira Is),2.998519250434981e-05,2020-03
SP,Spain (Africa),8.469180044599945e-05,2020-03
AG,Algeria,5.303387916963213e-05,2020-03
ML,Mali,0.0001039624140798,2020-03
UV,Burkina Faso,0.0001843848228351,2020-03
TO,Togo,0.0002399466397933,2020-03
GH,Ghana,0.0002305722057672,2020-03
IV,Cote d'Ivoire,0.0002272786793859,2020-03
GV,Guinea,0.0002705538900744,2020-03
SG,Senegal,0.0001508803459291,2020-03
GA,"Gambia, The",0.0001788105039398,2020-03
PU,Guinea-Bissau,0.000253114795501,2020-03
SL,Sierra Leone,0.0002735760172749,2020-03
LI,Liberia,0.0001894048486794,2020-03
BN,Benin,0.0002505334584791,2020-03
NI,Nigeria,0.0002257261414075,2020-03
CM,Cameroon,0.0002518124502895,2020-03
EK,Equatorial Guinea,0.0001846715676891,2020-03
TP,Sao Tome & Principe,0.0001434897669119,2020-03
GB,Gabon,0.0001749968410848,2020-03
CF,Rep of the Congo,0.0002058919272212,2020-03
CT,Central African Rep,0.0002818189496777,2020-03
CG,Dem Rep of the Congo,0.0001903901539039,2020-03
CD,Chad,0.0001170143126791,2020-04
MI,Malawi,0.0001084312182607,2020-04
ZA,Zambia,0.0001115701815351,2020-04
ZI,Zimbabwe,0.0001111044626347,2020-04
BC,Botswana,0.0001133091004442,2020-04
WA,Namibia,0.0001015543622634,2020-04
AO,Angola,0.000119217020197,2020-04
BY,Burundi,8.992225037716609e-05,2020-04
RW,Rwanda,0.0001014387834683,2020-04
SF,South Africa,8.647483324796603e-05,2020-04
LT,Lesotho,7.309328871087887e-05,2020-04
WZ,Swaziland,0.0001133678919027,2020-04
MF,Mayotte,8.017691015560163e-05,2020-04
NG,Niger,8.399024625151027e-05,2020-04
SU,Sudan,9.425507793071146e-05,2020-04
LY,Libya,5.2001765090087184e-05,2020-04
UU,Koualou Area,0.0002168682231719,2020-04
TS,Tunisia,5.565859354466854e-05,2020-04
EG,Egypt,5.990500025643419e-05,2020-04
EG,Bir Tawil,6.57203780589152e-05,2020-04
SU,Halaib Triangle,6.501087823312311e-05,2020-04
ER,Eritrea,0.0001015614222266,2020-04
ET,Ethiopia,0.0001231216925975,2020-04
DJ,Djibouti,0.0001030784248196,2020-04
SO,Somalia,9.06007244210995e-05,2020-04
OD,South Sudan,0.0002128873199336,2020-04
UU,Abyei Area,0.0002119414049584,2020-04
KE,Kenya,0.0001031049693732,2020-04
UG,Uganda,0.0001354570957469,2020-04
TZ,Tanzania,8.935405579338852e-05,2020-04
MZ,Mozambique,9.5646912835974e-05,2020-04
CN,Comoros,7.742353466909668e-05,2020-04
MA,Madagascar,8.740826233254649e-05,2020-04
CV,Cabo Verde,6.061077631571641e-05,2020-04
WI,Western Sahara,4.863670814764218e-05,2020-04
MR,Mauritania,6.988375235480596e-05,2020-04
MO,Morocco,5.559824031656327e-05,2020-04
SP,Spain (Canary Is),4.486142910440021e-05,2020-04
PO,Portugal (Madeira Is),2.083771748676483e-05,2020-04
SP,Spain (Africa),7.242926703387327e-05,2020-04
AG,Algeria,5.545142938017152e-05,2020-04
ML,Mali,0.0001108947543273,2020-04
UV,Burkina Faso,0.0001969842147904,2020-04
TO,Togo,0.0002030499727145,2020-04
GH,Ghana,0.0002050783677691,2020-04
IV,Cote d'Ivoire,0.0001939956635304,2020-04
GV,Guinea,0.0002419195725497,2020-04
SG,Senegal,0.0001433875684503,2020-04
GA,"Gambia, The",0.000169437201003,2020-04
PU,Guinea-Bissau,0.0002199334446188,2020-04
SL,Sierra Leone,0.0002241528806654,2020-04
