abbreviati,country_co,country_na,mean,wld_rgn,month
W. Sah.,WI,Western Sahara,1911.2001180071238,Africa,2023-06
Maur.,MR,Mauritania,1907.1544003898232,Africa,2023-06
Mor.,MO,Morocco,1903.0791993741248,Africa,2023-06
Sp.,SP,Spain (Canary Is),1885.7933635906877,Africa,2023-06
Port.,PO,Portugal (Madeira Is),1890.3322588541914,Africa,2023-06
Sp.,SP,Spain (Africa),1867.490712622855,Africa,2023-06
Alg.,AG,Algeria,1902.9045187776364,Africa,2023-06
,ML,Mali,1900.8075959002776,Africa,2023-06
Burk.,UV,Burkina Faso,1901.3270956512288,Africa,2023-06
,TO,Togo,1877.4249924013561,Africa,2023-06
,GH,Ghana,1892.7250943741528,Africa,2023-06
C. d Iv.,IV,Cote d'Ivoire,1896.2357193115515,Africa,2023-06
Gui.,GV,Guinea,1893.9661295218036,Africa,2023-06
Sen.,SG,Senegal,1904.4902594777566,Africa,2023-06
Gam.,GA,"Gambia, The",1907.939758981534,Africa,2023-06
Gui.-Bis.,PU,Guinea-Bissau,1889.308354133074,Africa,2023-06
S. Leo.,SL,Sierra Leone,,Africa,2023-06
Liber.,LI,Liberia,1853.4584962626286,Africa,2023-06
,BN,Benin,1890.205834621381,Africa,2023-06
Nig.,NI,Nigeria,1913.6771333859815,Africa,2023-06
Camer.,CM,Cameroon,1899.7338422463938,Africa,2023-06
Equa. Gui.,EK,Equatorial Guinea,,Africa,2023-06
S. To. & Prin.,TP,Sao Tome & Principe,,Africa,2023-06
,GB,Gabon,1863.175675288227,Africa,2023-06
Rep. of the Congo,CF,Rep of the Congo,1862.482054218615,Africa,2023-06
Cen. Afr. Rep.,CT,Central African Rep,1882.3419221111535,Africa,2023-06
Dem. Rep. of the Congo,CG,Dem Rep of the Congo,1869.5061932188232,Africa,2023-06
,CD,Chad,1906.7001462873302,Africa,2023-07
Mal.,MI,Malawi,1870.0540526406191,Africa,2023-07
Zam.,ZA,Zambia,1869.7599580782817,Africa,2023-07
Zimb.,ZI,Zimbabwe,1870.7094266434826,Africa,2023-07
Bots.,BC,Botswana,1866.3886165589488,Africa,2023-07
Nam.,WA,Namibia,1876.3555255809647,Africa,2023-07
Ang.,AO,Angola,1874.796125518659,Africa,2023-07
Buru.,BY,Burundi,1874.2226633220976,Africa,2023-07
Rw.,RW,Rwanda,1882.7811633894996,Africa,2023-07
S. Afr.,SF,South Africa,1858.270488039276,Africa,2023-07
Leso.,LT,Lesotho,1858.4620425081662,Africa,2023-07
Swaz.,WZ,Swaziland,1857.4826507710552,Africa,2023-07
May.,MF,Mayotte,1775.707190540459,Africa,2023-07
,NG,Niger,1910.0727386967458,Africa,2023-07
,SU,Sudan,1911.8294629485836,Africa,2023-07
,LY,Libya,1907.1230730912648,Africa,2023-07
,UU,Koualou Area,,Africa,2023-07
Tun.,TS,Tunisia,1900.5954346671642,Africa,2023-07
,EG,Egypt,1909.8682537594837,Africa,2023-07
,EG,Bir Tawil,1907.258970268,Africa,2023-07
,SU,Halaib Triangle,1908.6043672501207,Africa,2023-07
Erit.,ER,Eritrea,1913.5218069279026,Africa,2023-07
Eth.,ET,Ethiopia,1902.9669488990469,Africa,2023-07
Dji.,DJ,Djibouti,1914.7831550918456,Africa,2023-07
Som.,SO,Somalia,1900.8854453421666,Africa,2023-07
S. Sudan,OD,South Sudan,1896.6353999514909,Africa,2023-07
,UU,Abyei Area,1914.6793521617515,Africa,2023-07
,KE,Kenya,1881.8187225590304,Africa,2023-07
Ug.,UG,Uganda,1880.7456183258014,Africa,2023-07
Tanz.,TZ,Tanzania,1878.3192210080194,Africa,2023-07
Moz.,MZ,Mozambique,1860.3619732840223,Africa,2023-07
Como.,CN,Comoros,1737.9743987379316,Africa,2023-07
Madag.,MA,Madagascar,1868.303780768762,Africa,2023-07
C. Ver.,CV,Cabo Verde,1942.9442422001719,Africa,2023-07
W. Sah.,WI,Western Sahara,1915.5504245370685,Africa,2023-07
Maur.,MR,Mauritania,1912.674444155853,Africa,2023-07
Mor.,MO,Morocco,1899.0982742619547,Africa,2023-07
Sp.,SP,Spain (Canary Is),1882.076135961764,Africa,2023-07
Port.,PO,Portugal (Madeira Is),1894.8765085213536,Africa,2023-07
Sp.,SP,Spain (Africa),1852.1649472088302,Africa,2023-07
Alg.,AG,Algeria,1898.342799877904,Africa,2023-07
,ML,Mali,1910.9032554927308,Africa,2023-07
Burk.,UV,Burkina Faso,1902.542111007418,Africa,2023-07
,TO,Togo,1908.7400323199558,Africa,2023-07
,GH,Ghana,1894.4699432946206,Africa,2023-07
C. d Iv.,IV,Cote d'Ivoire,1879.7494485725026,Africa,2023-07
Gui.,GV,Guinea,1896.0664051300373,Africa,2023-07
Sen.,SG,Senegal,1909.3082365449663,Africa,2023-07
Gam.,GA,"Gambia, The",1911.1763420584186,Africa,2023-07
Gui.-Bis.,PU,Guinea-Bissau,1896.4841835617542,Africa,2023-07
S. Leo.,SL,Sierra Leone,1841.4013352067664,Africa,2023-07
Liber.,LI,Liberia,1885.7503113096611,Africa,2023-07
,BN,Benin,1901.180847553134,Africa,2023-07
Nig.,NI,Nigeria,1912.1943940179674,Africa,2023-07
Camer.,CM,Cameroon,1895.9570065209937,Africa,2023-07
Equa. Gui.,EK,Equatorial Guinea,1879.9276123033528,Africa,2023-07
S. To. & Prin.,TP,Sao Tome & Principe,,Africa,2023-07
,GB,Gabon,1853.4126669530326,Africa,2023-07
Rep. of the Congo,CF,Rep of the Congo,1869.7984515226353,Africa,2023-07
Cen. Afr. Rep.,CT,Central African Rep,1875.4863751373082,Africa,2023-07
Dem. Rep. of the Congo,CG,Dem Rep of the Congo,1869.1972456662313,Africa,2023-07
,CD,Chad,1932.6665725119583,Africa,2023-08
Mal.,MI,Malawi,1867.081829119904,Africa,2023-08
Zam.,ZA,Zambia,1871.362914582825,Africa,2023-08
Zimb.,ZI,Zimbabwe,1863.9967789543637,Africa,2023-08
Bots.,BC,Botswana,1859.8691578201654,Africa,2023-08
Nam.,WA,Namibia,1868.2543616686983,Africa,2023-08
Ang.,AO,Angola,1872.5474732776634,Africa,2023-08
Buru.,BY,Burundi,1892.9174440998177,Africa,2023-08
Rw.,RW,Rwanda,1898.2954383147405,Africa,2023-08
S. Afr.,SF,South Africa,1852.186749284967,Africa,2023-08
Leso.,LT,Lesotho,1850.6049869417259,Africa,2023-08
Swaz.,WZ,Swaziland,1848.7813238105161,Africa,2023-08
May.,MF,Mayotte,1776.0310557523512,Africa,2023-08
,NG,Niger,1920.714194316911,Africa,2023-08
,SU,Sudan,1919.6066501673117,Africa,2023-08
,LY,Libya,1916.4256249075368,Africa,2023-08
,UU,Koualou Area,,Africa,2023-08
Tun.,TS,Tunisia,1909.6165028352689,Africa,2023-08
,EG,Egypt,1919.6266685451658,Africa,2023-08
,EG,Bir Tawil,1915.6791079332363,Africa,2023-08
,SU,Halaib Triangle,1923.0125950084546,Africa,2023-08
Erit.,ER,Eritrea,1927.4988086071512,Africa,2023-08
Eth.,ET,Ethiopia,1901.6799936679956,Africa,2023-08
Dji.,DJ,Djibouti,1929.4205118339491,Africa,2023-08
Som.,SO,Somalia,1910.4064686074573,Africa,2023-08
S. Sudan,OD,South Sudan,1880.6038653974972,Africa,2023-08
,UU,Abyei Area,1894.3639195216447,Africa,2023-08
,KE,Kenya,1891.7119456291612,Africa,2023-08
Ug.,UG,Uganda,1890.5120099272142,Africa,2023-08
Tanz.,TZ,Tanzania,1889.3236568472232,Africa,2023-08
Moz.,MZ,Mozambique,1856.1986787673286,Africa,2023-08
Como.,CN,Comoros,,Africa,2023-08
Madag.,MA,Madagascar,1869.9644997405428,Africa,2023-08
C. Ver.,CV,Cabo Verde,,Africa,2023-08
W. Sah.,WI,Western Sahara,1921.2688120516004,Africa,2023-08
Maur.,MR,Mauritania,1923.951497017074,Africa,2023-08
Mor.,MO,Morocco,1914.3157005049536,Africa,2023-08
Sp.,SP,Spain (Canary Is),1901.9371214999007,Africa,2023-08
Port.,PO,Portugal (Madeira Is),1881.1562914753079,Africa,2023-08
Sp.,SP,Spain (Africa),1849.5598493423388,Africa,2023-08
Alg.,AG,Algeria,1910.3794666936346,Africa,2023-08
,ML,Mali,1915.649286364732,Africa,2023-08
Burk.,UV,Burkina Faso,1921.3161568287221,Africa,2023-08
,TO,Togo,,Africa,2023-08
,GH,Ghana,,Africa,2023-08
C. d Iv.,IV,Cote d'Ivoire,1887.2845395193438,Africa,2023-08
Gui.,GV,Guinea,1859.420215049624,Africa,2023-08
Sen.,SG,Senegal,1913.9458055519112,Africa,2023-08
Gam.,GA,"Gambia, The",1895.8738206534883,Africa,2023-08
Gui.-Bis.,PU,Guinea-Bissau,1879.8338617928794,Africa,2023-08
S. Leo.,SL,Sierra Leone,,Africa,2023-08
Liber.,LI,Liberia,,Africa,2023-08
,BN,Benin,,Africa,2023-08
Nig.,NI,Nigeria,1915.9448481524905,Africa,2023-08
Camer.,CM,Cameroon,1883.3297316723297,Africa,2023-08
Equa. Gui.,EK,Equatorial Guinea,,Africa,2023-08
S. To. & Prin.,TP,Sao Tome & Principe,1850.7358254220221,Africa,2023-08
,GB,Gabon,1845.9966460026922,Africa,2023-08
Rep. of the Congo,CF,Rep of the Congo,1856.1477129181949,Africa,2023-08
Cen. Afr. Rep.,CT,Central African Rep,1885.6227731783106,Africa,2023-08
Dem. Rep. of the Congo,CG,Dem Rep of the Congo,1872.285080454279,Africa,2023-08
,CD,Chad,1927.6375173860165,Africa,2023-09
Mal.,MI,Malawi,1874.4171002424584,Africa,2023-09
Zam.,ZA,Zambia,1878.5913327836688,Africa,2023-09
Zimb.,ZI,Zimbabwe,1875.8005030011427,Africa,2023-09
Bots.,BC,Botswana,1869.2432935837458,Africa,2023-09
Nam.,WA,Namibia,1874.4259413504587,Africa,2023-09
Ang.,AO,Angola,1881.9155327897772,Africa,2023-09
Buru.,BY,Burundi,1896.8060884933975,Africa,2023-09
Rw.,RW,Rwanda,1890.3823061193852,Africa,2023-09
S. Afr.,SF,South Africa,1860.5957978910315,Africa,2023-09
Leso.,LT,Lesotho,1858.3650416790078,Africa,2023-09
Swaz.,WZ,Swaziland,1861.3056677624104,Africa,2023-09
May.,MF,Mayotte,1767.944904288313,Africa,2023-09
,NG,Niger,1927.3865865111204,Africa,2023-09
,SU,Sudan,1936.7432155287422,Africa,2023-09
,LY,Libya,1924.0566031906685,Africa,2023-09
,UU,Koualou Area,1891.3251224301785,Africa,2023-09
Tun.,TS,Tunisia,1920.9037008000707,Africa,2023-09
,EG,Egypt,1930.2445617697879,Africa,2023-09
,EG,Bir Tawil,1934.5881447751835,Africa,2023-09
,SU,Halaib Triangle,1928.6526025603348,Africa,2023-09
Erit.,ER,Eritrea,1929.8842342772966,Africa,2023-09
Eth.,ET,Ethiopia,1904.1202177007601,Africa,2023-09
Dji.,DJ,Djibouti,1923.619514416277,Africa,2023-09
Som.,SO,Somalia,1903.7811073383164,Africa,2023-09
S. Sudan,OD,South Sudan,1906.9520178587259,Africa,2023-09
,UU,Abyei Area,1927.8087090986885,Africa,2023-09
,KE,Kenya,1887.3591800635456,Africa,2023-09
Ug.,UG,Uganda,1886.227267143128,Africa,2023-09
Tanz.,TZ,Tanzania,1886.6490985006844,Africa,2023-09
Moz.,MZ,Mozambique,1866.3732955094272,Africa,2023-09
Como.,CN,Comoros,1804.712327397426,Africa,2023-09
Madag.,MA,Madagascar,1875.8891404801832,Africa,2023-09
C. Ver.,CV,Cabo Verde,1916.8683894977373,Africa,2023-09
W. Sah.,WI,Western Sahara,1929.4339296299183,Africa,2023-09
Maur.,MR,Mauritania,1931.0207435682596,Africa,2023-09
Mor.,MO,Morocco,1915.6230106627977,Africa,2023-09
Sp.,SP,Spain (Canary Is),1901.1488062420026,Africa,2023-09
Port.,PO,Portugal (Madeira Is),1904.100244842227,Africa,2023-09
Sp.,SP,Spain (Africa),1866.5738060489011,Africa,2023-09
Alg.,AG,Algeria,1918.4547801121905,Africa,2023-09
,ML,Mali,1921.9602375814434,Africa,2023-09
Burk.,UV,Burkina Faso,1918.9255940335295,Africa,2023-09
,TO,Togo,1910.5970753059705,Africa,2023-09
,GH,Ghana,1902.616802614519,Africa,2023-09
C. d Iv.,IV,Cote d'Ivoire,1884.6955474535673,Africa,2023-09
Gui.,GV,Guinea,1905.1755113784002,Africa,2023-09
Sen.,SG,Senegal,1907.351351076936,Africa,2023-09
Gam.,GA,"Gambia, The",1874.1191246907704,Africa,2023-09
Gui.-Bis.,PU,Guinea-Bissau,1872.1955361434636,Africa,2023-09
S. Leo.,SL,Sierra Leone,1892.355103667358,Africa,2023-09
Liber.,LI,Liberia,1867.1622989753698,Africa,2023-09
,BN,Benin,1898.0910559897702,Africa,2023-09
Nig.,NI,Nigeria,1921.8177378005473,Africa,2023-09
Camer.,CM,Cameroon,1908.3601516840636,Africa,2023-09
Equa. Gui.,EK,Equatorial Guinea,,Africa,2023-09
S. To. & Prin.,TP,Sao Tome & Principe,,Africa,2023-09
,GB,Gabon,1858.722693904581,Africa,2023-09
Rep. of the Congo,CF,Rep of the Congo,1877.3734986887332,Africa,2023-09
Cen. Afr. Rep.,CT,Central African Rep,1881.6974998999244,Africa,2023-09
Dem. Rep. of the Congo,CG,Dem Rep of the Congo,1876.2601064697596,Africa,2023-09
,CD,Chad,1926.8950070066671,Africa,2023-10
Mal.,MI,Malawi,1874.1082273336774,Africa,2023-10
Zam.,ZA,Zambia,1879.2127757799142,Africa,2023-10
Zimb.,ZI,Zimbabwe,1875.965366232775,Africa,2023-10
Bots.,BC,Botswana,1870.5172793086294,Africa,2023-10
Nam.,WA,Namibia,1872.4306368478747,Africa,2023-10
Ang.,AO,Angola,1876.7424398490807,Africa,2023-10
Buru.,BY,Burundi,1887.600412508414,Africa,2023-10
Rw.,RW,Rwanda,1878.5742606614986,Africa,2023-10
S. Afr.,SF,South Africa,1862.2483730024494,Africa,2023-10
Leso.,LT,Lesotho,1860.3965488187775,Africa,2023-10
Swaz.,WZ,Swaziland,1863.1954586667239,Africa,2023-10
May.,MF,Mayotte,1846.584535909271,Africa,2023-10
,NG,Niger,1930.6880854994536,Africa,2023-10
,SU,Sudan,1930.0557481067851,Africa,2023-10
,LY,Libya,1926.6495115395937,Africa,2023-10
,UU,Koualou Area,1920.6692608478395,Africa,2023-10
Tun.,TS,Tunisia,1920.150805234242,Africa,2023-10
,EG,Egypt,1925.4077938756593,Africa,2023-10
,EG,Bir Tawil,1922.552669654522,Africa,2023-10
,SU,Halaib Triangle,1922.1727056045804,Africa,2023-10
Erit.,ER,Eritrea,1918.1617926742829,Africa,2023-10
Eth.,ET,Ethiopia,1905.7684759982478,Africa,2023-10
Dji.,DJ,Djibouti,1920.4782296524045,Africa,2023-10
Som.,SO,Somalia,1922.803376582578,Africa,2023-10
S. Sudan,OD,South Sudan,1914.8871963606928,Africa,2023-10
,UU,Abyei Area,1935.3041525855838,Africa,2023-10
,KE,Kenya,1887.5307801427239,Africa,2023-10
Ug.,UG,Uganda,1876.2869474937038,Africa,2023-10
Tanz.,TZ,Tanzania,1881.5784271292614,Africa,2023-10
Moz.,MZ,Mozambique,1870.9966502852972,Africa,2023-10
Como.,CN,Comoros,1804.4273556136225,Africa,2023-10
Madag.,MA,Madagascar,1874.8816122555236,Africa,2023-10
C. Ver.,CV,Cabo Verde,1894.731351408514,Africa,2023-10
W. Sah.,WI,Western Sahara,1932.6497746543337,Africa,2023-10
Maur.,MR,Mauritania,1930.2868697677739,Africa,2023-10
Mor.,MO,Morocco,1917.7132094412325,Africa,2023-10
Sp.,SP,Spain (Canary Is),1902.1783317598336,Africa,2023-10
Port.,PO,Portugal (Madeira Is),1876.0526916285949,Africa,2023-10
Sp.,SP,Spain (Africa),1888.6379630226854,Africa,2023-10
Alg.,AG,Algeria,1921.5664519256172,Africa,2023-10
,ML,Mali,1924.5876518601374,Africa,2023-10
Burk.,UV,Burkina Faso,1921.263695735603,Africa,2023-10
,TO,Togo,1922.015839573768,Africa,2023-10
,GH,Ghana,1912.8591663076102,Africa,2023-10
C. d Iv.,IV,Cote d'Ivoire,1901.0422562527892,Africa,2023-10
Gui.,GV,Guinea,1904.1317231314965,Africa,2023-10
Sen.,SG,Senegal,1918.788340954602,Africa,2023-10
Gam.,GA,"Gambia, The",1915.6889043587876,Africa,2023-10
Gui.-Bis.,PU,Guinea-Bissau,1889.9148265985423,Africa,2023-10
S. Leo.,SL,Sierra Leone,1886.3449195142975,Africa,2023-10
Liber.,LI,Liberia,1852.6223409524061,Africa,2023-10
,BN,Benin,1915.6235336079526,Africa,2023-10
Nig.,NI,Nigeria,1929.1655081651184,Africa,2023-10
Camer.,CM,Cameroon,1921.186740404701,Africa,2023-10
Equa. Gui.,EK,Equatorial Guinea,,Africa,2023-10
S. To. & Prin.,TP,Sao Tome & Principe,,Africa,2023-10
,GB,Gabon,1858.9341146375295,Africa,2023-10
Rep. of the Congo,CF,Rep of the Congo,1864.6382664348696,Africa,2023-10
Cen. Afr. Rep.,CT,Central African Rep,1890.687181173465,Africa,2023-10
Dem. Rep. of the Congo,CG,Dem Rep of the Congo,1871.3858803188753,Africa,2023-10
,CD,Chad,1926.5075416119535,Africa,2023-11
Mal.,MI,Malawi,1870.870585808334,Africa,2023-11
Zam.,ZA,Zambia,1874.0512319089942,Africa,2023-11
Zimb.,ZI,Zimbabwe,1871.2664528485693,Africa,2023-11
Bots.,BC,Botswana,1866.8437160436235,Africa,2023-11
Nam.,WA,Namibia,1868.0409026136333,Africa,2023-11
Ang.,AO,Angola,1874.7391628017544,Africa,2023-11
Buru.,BY,Burundi,,Africa,2023-11
Rw.,RW,Rwanda,,Africa,2023-11
S. Afr.,SF,South Africa,1859.2187244698052,Africa,2023-11
Leso.,LT,Lesotho,1859.6599276370112,Africa,2023-11
Swaz.,WZ,Swaziland,1854.767999468902,Africa,2023-11
May.,MF,Mayotte,1811.84808760544,Africa,2023-11
,NG,Niger,1929.9872276860665,Africa,2023-11
,SU,Sudan,1929.7565023271704,Africa,2023-11
,LY,Libya,1930.6260194040735,Africa,2023-11
,UU,Koualou Area,1932.8294587039434,Africa,2023-11
Tun.,TS,Tunisia,1929.7537321645323,Africa,2023-11
,EG,Egypt,1927.5438445344264,Africa,2023-11
,EG,Bir Tawil,1926.8900423030236,Africa,2023-11
,SU,Halaib Triangle,1924.316649532504,Africa,2023-11
Erit.,ER,Eritrea,1924.947687523745,Africa,2023-11
Eth.,ET,Ethiopia,1920.971614149298,Africa,2023-11
Dji.,DJ,Djibouti,1926.2419841965093,Africa,2023-11
Som.,SO,Somalia,1936.6293575956206,Africa,2023-11
S. Sudan,OD,South Sudan,1932.6945546516317,Africa,2023-11
,UU,Abyei Area,1926.7134584505332,Africa,2023-11
,KE,Kenya,1905.7506283889347,Africa,2023-11
Ug.,UG,Uganda,1896.7004363905526,Africa,2023-11
Tanz.,TZ,Tanzania,1867.2886853589637,Africa,2023-11
Moz.,MZ,Mozambique,1863.7632296765426,Africa,2023-11
Como.,CN,Comoros,1823.9169502283585,Africa,2023-11
Madag.,MA,Madagascar,1870.0012047758114,Africa,2023-11
C. Ver.,CV,Cabo Verde,1908.5393039114672,Africa,2023-11
W. Sah.,WI,Western Sahara,1933.1436430069482,Africa,2023-11
Maur.,MR,Mauritania,1932.9679794227368,Africa,2023-11
Mor.,MO,Morocco,1918.8198112039586,Africa,2023-11
Sp.,SP,Spain (Canary Is),1903.371467332701,Africa,2023-11
Port.,PO,Portugal (Madeira Is),,Africa,2023-11
Sp.,SP,Spain (Africa),1880.8248852395448,Africa,2023-11
Alg.,AG,Algeria,1923.2061399082743,Africa,2023-11
,ML,Mali,1925.6322283366017,Africa,2023-11
Burk.,UV,Burkina Faso,1922.4453991982427,Africa,2023-11
,TO,Togo,1923.003967881969,Africa,2023-11
,GH,Ghana,1912.5587636220653,Africa,2023-11
C. d Iv.,IV,Cote d'Ivoire,1903.5376510420404,Africa,2023-11
Gui.,GV,Guinea,1902.4524510465244,Africa,2023-11
Sen.,SG,Senegal,1919.972379219787,Africa,2023-11
Gam.,GA,"Gambia, The",1916.0698110994906,Africa,2023-11
Gui.-Bis.,PU,Guinea-Bissau,1905.7863479778482,Africa,2023-11
S. Leo.,SL,Sierra Leone,1897.1539791699,Africa,2023-11
Liber.,LI,Liberia,1893.0831202747052,Africa,2023-11
,BN,Benin,1918.5354122694464,Africa,2023-11
Nig.,NI,Nigeria,1932.219211760999,Africa,2023-11
Camer.,CM,Cameroon,1921.2868140014898,Africa,2023-11
Equa. Gui.,EK,Equatorial Guinea,,Africa,2023-11
S. To. & Prin.,TP,Sao Tome & Principe,,Africa,2023-11
,GB,Gabon,1878.8266457233362,Africa,2023-11
Rep. of the Congo,CF,Rep of the Congo,1882.1358050718154,Africa,2023-11
Cen. Afr. Rep.,CT,Central African Rep,1910.4729676424834,Africa,2023-11
Dem. Rep. of the Congo,CG,Dem Rep of the Congo,1869.0933667599743,Africa,2023-11
,CD,Chad,1920.9554703771664,Africa,2023-12
Mal.,MI,Malawi,1862.624478879219,Africa,2023-12
Zam.,ZA,Zambia,1867.6754566030966,Africa,2023-12
Zimb.,ZI,Zimbabwe,1868.5443133070567,Africa,2023-12
Bots.,BC,Botswana,1868.0472259692676,Africa,2023-12
Nam.,WA,Namibia,1873.2315268889222,Africa,2023-12
Ang.,AO,Angola,1879.6190179920898,Africa,2023-12
Buru.,BY,Burundi,1897.5872646893947,Africa,2023-12
Rw.,RW,Rwanda,,Africa,2023-12
S. Afr.,SF,South Africa,1859.8034791806888,Africa,2023-12
Leso.,LT,Lesotho,1861.877777835301,Africa,2023-12
Swaz.,WZ,Swaziland,1846.7072943452167,Africa,2023-12
May.,MF,Mayotte,,Africa,2023-12
,NG,Niger,1924.9793931040624,Africa,2023-12
,SU,Sudan,1925.109754770813,Africa,2023-12
,LY,Libya,1932.037066549716,Africa,2023-12
,UU,Koualou Area,1916.4807140420846,Africa,2023-12
Tun.,TS,Tunisia,1927.8921833074846,Africa,2023-12
,EG,Egypt,1929.9566913333224,Africa,2023-12
,EG,Bir Tawil,1921.175123329628,Africa,2023-12
,SU,Halaib Triangle,1921.2314453514148,Africa,2023-12
Erit.,ER,Eritrea,1919.940192049817,Africa,2023-12
Eth.,ET,Ethiopia,1915.7532244867703,Africa,2023-12
Dji.,DJ,Djibouti,1923.9501156520048,Africa,2023-12
Som.,SO,Somalia,1931.57253272283,Africa,2023-12
S. Sudan,OD,South Sudan,1919.6109836237908,Africa,2023-12
,UU,Abyei Area,1919.4899180425796,Africa,2023-12
,KE,Kenya,1907.1417615658459,Africa,2023-12
Ug.,UG,Uganda,1901.6749800541081,Africa,2023-12
Tanz.,TZ,Tanzania,1883.9811235679872,Africa,2023-12
Moz.,MZ,Mozambique,1860.3355047708596,Africa,2023-12
Como.,CN,Comoros,1722.38547419946,Africa,2023-12
Madag.,MA,Madagascar,1865.8789149414733,Africa,2023-12
C. Ver.,CV,Cabo Verde,1902.6285251853956,Africa,2023-12
W. Sah.,WI,Western Sahara,1935.6236526221237,Africa,2023-12
Maur.,MR,Mauritania,1929.6029592279656,Africa,2023-12
Mor.,MO,Morocco,1923.6292739662433,Africa,2023-12
Sp.,SP,Spain (Canary Is),1901.3911641776676,Africa,2023-12
Port.,PO,Portugal (Madeira Is),1865.7133143337328,Africa,2023-12
Sp.,SP,Spain (Africa),1893.4466759178706,Africa,2023-12
Alg.,AG,Algeria,1927.1420556845294,Africa,2023-12
,ML,Mali,1923.5767991137723,Africa,2023-12
Burk.,UV,Burkina Faso,1925.2537218858465,Africa,2023-12
,TO,Togo,1917.629265397069,Africa,2023-12
,GH,Ghana,1916.0668781752324,Africa,2023-12
C. d Iv.,IV,Cote d'Ivoire,1916.8589473294046,Africa,2023-12
Gui.,GV,Guinea,1909.9129668849532,Africa,2023-12
Sen.,SG,Senegal,1926.4701972414186,Africa,2023-12
Gam.,GA,"Gambia, The",1927.7281778709819,Africa,2023-12
Gui.-Bis.,PU,Guinea-Bissau,1912.1577717141097,Africa,2023-12
S. Leo.,SL,Sierra Leone,1914.849971077494,Africa,2023-12
Liber.,LI,Liberia,1913.7781614791443,Africa,2023-12
,BN,Benin,1921.3945490187896,Africa,2023-12
Nig.,NI,Nigeria,1929.9154536128146,Africa,2023-12
Camer.,CM,Cameroon,1912.211546459954,Africa,2023-12
Equa. Gui.,EK,Equatorial Guinea,1894.5333355288276,Africa,2023-12
S. To. & Prin.,TP,Sao Tome & Principe,,Africa,2023-12
,GB,Gabon,1921.8683517452118,Africa,2023-12
Rep. of the Congo,CF,Rep of the Congo,1927.6993278863536,Africa,2023-12
Cen. Afr. Rep.,CT,Central African Rep,1900.5950332219218,Africa,2023-12
Dem. Rep. of the Congo,CG,Dem Rep of the Congo,1913.2834247296169,Africa,2023-12
,CD,Chad,1915.7581143684579,Africa,2024-01
Mal.,MI,Malawi,1854.3912466665645,Africa,2024-01
Zam.,ZA,Zambia,1876.9764711335556,Africa,2024-01
Zimb.,ZI,Zimbabwe,1867.807011176383,Africa,2024-01
Bots.,BC,Botswana,1866.7529152280022,Africa,2024-01
Nam.,WA,Namibia,1873.6944647173857,Africa,2024-01
Ang.,AO,Angola,1884.5832698151953,Africa,2024-01
Buru.,BY,Burundi,1876.180216245561,Africa,2024-01
Rw.,RW,Rwanda,1957.1479036385479,Africa,2024-01
S. Afr.,SF,South Africa,1852.1276197541015,Africa,2024-01
Leso.,LT,Lesotho,1860.0121055365623,Africa,2024-01
Swaz.,WZ,Swaziland,1833.7085128214435,Africa,2024-01
May.,MF,Mayotte,,Africa,2024-01
,NG,Niger,1917.8699231532273,Africa,2024-01
,SU,Sudan,1919.5647827610303,Africa,2024-01
,LY,Libya,1921.35417547567,Africa,2024-01
,UU,Koualou Area,1918.5349594589406,Africa,2024-01
Tun.,TS,Tunisia,1920.5714394546847,Africa,2024-01
,EG,Egypt,1922.7577524363558,Africa,2024-01
,EG,Bir Tawil,1917.9736210419323,Africa,2024-01
,SU,Halaib Triangle,1917.7515245366153,Africa,2024-01
Erit.,ER,Eritrea,1915.877693759608,Africa,2024-01
Eth.,ET,Ethiopia,1916.668899046692,Africa,2024-01
Dji.,DJ,Djibouti,1923.9528202924027,Africa,2024-01
Som.,SO,Somalia,1927.338529952425,Africa,2024-01
S. Sudan,OD,South Sudan,1921.3292430304173,Africa,2024-01
,UU,Abyei Area,1918.5814918555159,Africa,2024-01
,KE,Kenya,1917.563822331209,Africa,2024-01
Ug.,UG,Uganda,1937.1149406013255,Africa,2024-01
Tanz.,TZ,Tanzania,1931.363737605389,Africa,2024-01
Moz.,MZ,Mozambique,1847.0797390329408,Africa,2024-01
Como.,CN,Comoros,1833.5253978389107,Africa,2024-01
Madag.,MA,Madagascar,1860.3866676085306,Africa,2024-01
C. Ver.,CV,Cabo Verde,1902.5401940205743,Africa,2024-01
W. Sah.,WI,Western Sahara,1926.1646820730202,Africa,2024-01
Maur.,MR,Mauritania,1922.635078695139,Africa,2024-01
Mor.,MO,Morocco,1914.2703459183592,Africa,2024-01
Sp.,SP,Spain (Canary Is),1890.8540787518712,Africa,2024-01
Port.,PO,Portugal (Madeira Is),,Africa,2024-01
Sp.,SP,Spain (Africa),1902.4429887025808,Africa,2024-01
Alg.,AG,Algeria,1916.2411725343395,Africa,2024-01
,ML,Mali,1916.711410261854,Africa,2024-01
Burk.,UV,Burkina Faso,1917.9104441273284,Africa,2024-01
,TO,Togo,1925.6841678274654,Africa,2024-01
,GH,Ghana,1920.9214913134117,Africa,2024-01
C. d Iv.,IV,Cote d'Ivoire,1914.5734799430852,Africa,2024-01
Gui.,GV,Guinea,1906.842355870699,Africa,2024-01
Sen.,SG,Senegal,1922.745180311009,Africa,2024-01
