abbreviati,country_co,country_na,mean,wld_rgn,month
C. Ver.,CV,Cabo Verde,4.9258452107176195e-05,Africa,2020-07
W. Sah.,WI,Western Sahara,5.738869879748478e-05,Africa,2020-07
Maur.,MR,Mauritania,5.616553258308903e-05,Africa,2020-07
Mor.,MO,Morocco,6.70918416366879e-05,Africa,2020-07
Sp.,SP,Spain (Canary Is),6.296894386429138e-05,Africa,2020-07
Port.,PO,Portugal (Madeira Is),6.692992798107516e-05,Africa,2020-07
Sp.,SP,Spain (Africa),8.679927155809969e-05,Africa,2020-07
Alg.,AG,Algeria,6.321498589585659e-05,Africa,2020-07
,ML,Mali,5.690024131774189e-05,Africa,2020-07
Burk.,UV,Burkina Faso,5.3273407744220925e-05,Africa,2020-07
,TO,Togo,4.5854331896117386e-05,Africa,2020-07
,GH,Ghana,4.554354522149763e-05,Africa,2020-07
C. d Iv.,IV,Cote d'Ivoire,4.423490052290603e-05,Africa,2020-07
Gui.,GV,Guinea,4.6382699418562615e-05,Africa,2020-07
Sen.,SG,Senegal,5.583229535301341e-05,Africa,2020-07
Gam.,GA,"Gambia, The",5.321687598950692e-05,Africa,2020-07
Gui.-Bis.,PU,Guinea-Bissau,4.721933880673615e-05,Africa,2020-07
S. Leo.,SL,Sierra Leone,4.38852029127472e-05,Africa,2020-07
Liber.,LI,Liberia,4.3215072915594155e-05,Africa,2020-07
,BN,Benin,4.690259589258138e-05,Africa,2020-07
Nig.,NI,Nigeria,5.233703164538819e-05,Africa,2020-07
Camer.,CM,Cameroon,4.462972820812964e-05,Africa,2020-07
Equa. Gui.,EK,Equatorial Guinea,4.4887487545338085e-05,Africa,2020-07
S. To. & Prin.,TP,Sao Tome & Principe,4.707208566634344e-05,Africa,2020-07
,GB,Gabon,5.282701790146165e-05,Africa,2020-07
Rep. of the Congo,CF,Rep of the Congo,6.114539460613874e-05,Africa,2020-07
Cen. Afr. Rep.,CT,Central African Rep,4.278405791259325e-05,Africa,2020-07
Dem. Rep. of the Congo,CG,Dem Rep of the Congo,6.485350915680337e-05,Africa,2020-07
,CD,Chad,5.0190362313932666e-05,Africa,2020-08
Mal.,MI,Malawi,5.9966283616132236e-05,Africa,2020-08
Zam.,ZA,Zambia,7.854598579464538e-05,Africa,2020-08
Zimb.,ZI,Zimbabwe,6.385374643497512e-05,Africa,2020-08
Bots.,BC,Botswana,5.97958427577527e-05,Africa,2020-08
Nam.,WA,Namibia,5.798110097798759e-05,Africa,2020-08
Ang.,AO,Angola,7.889913570655536e-05,Africa,2020-08
Buru.,BY,Burundi,5.253499977424215e-05,Africa,2020-08
Rw.,RW,Rwanda,4.888806588487324e-05,Africa,2020-08
S. Afr.,SF,South Africa,6.64088076187052e-05,Africa,2020-08
Leso.,LT,Lesotho,6.110159248682068e-05,Africa,2020-08
Swaz.,WZ,Swaziland,0.00011621285915168433,Africa,2020-08
May.,MF,Mayotte,4.728705869927301e-05,Africa,2020-08
,NG,Niger,5.247757779783655e-05,Africa,2020-08
,SU,Sudan,5.196600387345411e-05,Africa,2020-08
,LY,Libya,5.992317263300441e-05,Africa,2020-08
,UU,Koualou Area,4.692283609541674e-05,Africa,2020-08
Tun.,TS,Tunisia,6.899411413629052e-05,Africa,2020-08
,EG,Egypt,6.438038058957818e-05,Africa,2020-08
,EG,Bir Tawil,5.79423384423369e-05,Africa,2020-08
,SU,Halaib Triangle,5.66057303663401e-05,Africa,2020-08
Erit.,ER,Eritrea,4.991735765962525e-05,Africa,2020-08
Eth.,ET,Ethiopia,4.283169821496271e-05,Africa,2020-08
Dji.,DJ,Djibouti,4.88469058350192e-05,Africa,2020-08
Som.,SO,Somalia,4.104473649218233e-05,Africa,2020-08
S. Sudan,OD,South Sudan,4.237459294355042e-05,Africa,2020-08
,UU,Abyei Area,4.491475123854215e-05,Africa,2020-08
,KE,Kenya,4.1660563998046566e-05,Africa,2020-08
Ug.,UG,Uganda,4.308889442889383e-05,Africa,2020-08
Tanz.,TZ,Tanzania,5.3644917870399454e-05,Africa,2020-08
Moz.,MZ,Mozambique,6.69193152802167e-05,Africa,2020-08
Como.,CN,Comoros,4.578495838444696e-05,Africa,2020-08
Madag.,MA,Madagascar,5.554240658613061e-05,Africa,2020-08
C. Ver.,CV,Cabo Verde,4.704466009165201e-05,Africa,2020-08
W. Sah.,WI,Western Sahara,5.4493976487806455e-05,Africa,2020-08
Maur.,MR,Mauritania,5.290515507637342e-05,Africa,2020-08
Mor.,MO,Morocco,6.335033292817512e-05,Africa,2020-08
Sp.,SP,Spain (Canary Is),6.066797863661363e-05,Africa,2020-08
Port.,PO,Portugal (Madeira Is),6.405747348587957e-05,Africa,2020-08
Sp.,SP,Spain (Africa),8.240813919110228e-05,Africa,2020-08
Alg.,AG,Algeria,6.0205850068178755e-05,Africa,2020-08
,ML,Mali,5.247956465448351e-05,Africa,2020-08
Burk.,UV,Burkina Faso,4.858082300333135e-05,Africa,2020-08
,TO,Togo,4.688261635299049e-05,Africa,2020-08
,GH,Ghana,4.629043582085481e-05,Africa,2020-08
C. d Iv.,IV,Cote d'Ivoire,4.3518331790088194e-05,Africa,2020-08
Gui.,GV,Guinea,4.345827988229247e-05,Africa,2020-08
Sen.,SG,Senegal,5.105197210229322e-05,Africa,2020-08
Gam.,GA,"Gambia, The",4.952761280847943e-05,Africa,2020-08
Gui.-Bis.,PU,Guinea-Bissau,4.4719466405860077e-05,Africa,2020-08
S. Leo.,SL,Sierra Leone,4.1637931905136664e-05,Africa,2020-08
Liber.,LI,Liberia,4.113895700582736e-05,Africa,2020-08
,BN,Benin,4.7047360053431404e-05,Africa,2020-08
Nig.,NI,Nigeria,5.053277209910951e-05,Africa,2020-08
Camer.,CM,Cameroon,4.427026324898917e-05,Africa,2020-08
Equa. Gui.,EK,Equatorial Guinea,4.367420782293557e-05,Africa,2020-08
S. To. & Prin.,TP,Sao Tome & Principe,4.363864878466347e-05,Africa,2020-08
,GB,Gabon,4.679325448703276e-05,Africa,2020-08
Rep. of the Congo,CF,Rep of the Congo,5.31002807998839e-05,Africa,2020-08
Cen. Afr. Rep.,CT,Central African Rep,4.170745216981856e-05,Africa,2020-08
Dem. Rep. of the Congo,CG,Dem Rep of the Congo,6.041719635566488e-05,Africa,2020-08
,CD,Chad,4.976347007059151e-05,Africa,2020-09
Mal.,MI,Malawi,7.088884539643434e-05,Africa,2020-09
Zam.,ZA,Zambia,8.988142842426479e-05,Africa,2020-09
Zimb.,ZI,Zimbabwe,7.588326404762216e-05,Africa,2020-09
Bots.,BC,Botswana,7.37389943651174e-05,Africa,2020-09
Nam.,WA,Namibia,6.936437093666578e-05,Africa,2020-09
Ang.,AO,Angola,8.195669793866258e-05,Africa,2020-09
Buru.,BY,Burundi,4.829280362608605e-05,Africa,2020-09
Rw.,RW,Rwanda,4.593227143880829e-05,Africa,2020-09
S. Afr.,SF,South Africa,7.117239888032249e-05,Africa,2020-09
Leso.,LT,Lesotho,6.395073521231743e-05,Africa,2020-09
Swaz.,WZ,Swaziland,8.03923252105206e-05,Africa,2020-09
May.,MF,Mayotte,5.0072265913286295e-05,Africa,2020-09
,NG,Niger,5.1098391008836506e-05,Africa,2020-09
,SU,Sudan,5.077034395757804e-05,Africa,2020-09
,LY,Libya,5.4544080518029044e-05,Africa,2020-09
,UU,Koualou Area,4.649180908471205e-05,Africa,2020-09
Tun.,TS,Tunisia,6.236172142051844e-05,Africa,2020-09
,EG,Egypt,5.9931406114828716e-05,Africa,2020-09
,EG,Bir Tawil,5.2002036806411917e-05,Africa,2020-09
,SU,Halaib Triangle,5.182971540920836e-05,Africa,2020-09
Erit.,ER,Eritrea,4.873505029771808e-05,Africa,2020-09
Eth.,ET,Ethiopia,4.144715304637602e-05,Africa,2020-09
Dji.,DJ,Djibouti,4.6963932101781614e-05,Africa,2020-09
Som.,SO,Somalia,4.016928154943861e-05,Africa,2020-09
S. Sudan,OD,South Sudan,4.183584766310913e-05,Africa,2020-09
,UU,Abyei Area,4.478100797670611e-05,Africa,2020-09
,KE,Kenya,4.085914513258108e-05,Africa,2020-09
Ug.,UG,Uganda,4.154735044156576e-05,Africa,2020-09
Tanz.,TZ,Tanzania,5.431377200400139e-05,Africa,2020-09
Moz.,MZ,Mozambique,8.198225462663979e-05,Africa,2020-09
Como.,CN,Comoros,4.715111698268536e-05,Africa,2020-09
Madag.,MA,Madagascar,6.444765985187047e-05,Africa,2020-09
C. Ver.,CV,Cabo Verde,4.547383360621056e-05,Africa,2020-09
W. Sah.,WI,Western Sahara,4.965314589910936e-05,Africa,2020-09
Maur.,MR,Mauritania,4.963059598731328e-05,Africa,2020-09
Mor.,MO,Morocco,5.871830583444327e-05,Africa,2020-09
Sp.,SP,Spain (Canary Is),5.7106100034980955e-05,Africa,2020-09
Port.,PO,Portugal (Madeira Is),5.6407916621375655e-05,Africa,2020-09
Sp.,SP,Spain (Africa),7.636832743901377e-05,Africa,2020-09
Alg.,AG,Algeria,5.45929505173732e-05,Africa,2020-09
,ML,Mali,5.0013069308475534e-05,Africa,2020-09
Burk.,UV,Burkina Faso,4.8633762425372456e-05,Africa,2020-09
,TO,Togo,4.616767613478559e-05,Africa,2020-09
,GH,Ghana,4.541094653195721e-05,Africa,2020-09
C. d Iv.,IV,Cote d'Ivoire,4.2813756818399005e-05,Africa,2020-09
Gui.,GV,Guinea,4.368070852446366e-05,Africa,2020-09
Sen.,SG,Senegal,4.942746351047839e-05,Africa,2020-09
Gam.,GA,"Gambia, The",4.9619630847820875e-05,Africa,2020-09
Gui.-Bis.,PU,Guinea-Bissau,4.566605398135838e-05,Africa,2020-09
S. Leo.,SL,Sierra Leone,4.2210359213146164e-05,Africa,2020-09
Liber.,LI,Liberia,4.100173186195815e-05,Africa,2020-09
,BN,Benin,4.670187449452256e-05,Africa,2020-09
Nig.,NI,Nigeria,4.958395669209389e-05,Africa,2020-09
Camer.,CM,Cameroon,4.228924726688542e-05,Africa,2020-09
Equa. Gui.,EK,Equatorial Guinea,4.152271535190488e-05,Africa,2020-09
S. To. & Prin.,TP,Sao Tome & Principe,4.159848034560012e-05,Africa,2020-09
,GB,Gabon,4.4394525169524955e-05,Africa,2020-09
Rep. of the Congo,CF,Rep of the Congo,4.8885674552100914e-05,Africa,2020-09
Cen. Afr. Rep.,CT,Central African Rep,4.191805368776476e-05,Africa,2020-09
Dem. Rep. of the Congo,CG,Dem Rep of the Congo,5.5060595597587815e-05,Africa,2020-09
,CD,Chad,4.969394066942519e-05,Africa,2020-10
Mal.,MI,Malawi,6.944285289032076e-05,Africa,2020-10
Zam.,ZA,Zambia,7.354684383405892e-05,Africa,2020-10
Zimb.,ZI,Zimbabwe,7.402307253485255e-05,Africa,2020-10
Bots.,BC,Botswana,7.695735706384621e-05,Africa,2020-10
Nam.,WA,Namibia,7.172724319536082e-05,Africa,2020-10
Ang.,AO,Angola,6.171692244950535e-05,Africa,2020-10
Buru.,BY,Burundi,4.492219914402755e-05,Africa,2020-10
Rw.,RW,Rwanda,4.341202560909686e-05,Africa,2020-10
S. Afr.,SF,South Africa,7.418675043792062e-05,Africa,2020-10
Leso.,LT,Lesotho,6.819304225281418e-05,Africa,2020-10
Swaz.,WZ,Swaziland,8.39565323251542e-05,Africa,2020-10
May.,MF,Mayotte,4.852310333778004e-05,Africa,2020-10
,NG,Niger,4.765579655250001e-05,Africa,2020-10
,SU,Sudan,5.0064824757104545e-05,Africa,2020-10
,LY,Libya,4.967224908211787e-05,Africa,2020-10
,UU,Koualou Area,4.6110602861772504e-05,Africa,2020-10
Tun.,TS,Tunisia,5.427746186348396e-05,Africa,2020-10
,EG,Egypt,5.7193162556013205e-05,Africa,2020-10
,EG,Bir Tawil,4.9974050224160435e-05,Africa,2020-10
,SU,Halaib Triangle,4.995795934359956e-05,Africa,2020-10
Erit.,ER,Eritrea,4.747564280410316e-05,Africa,2020-10
Eth.,ET,Ethiopia,4.168927408750011e-05,Africa,2020-10
Dji.,DJ,Djibouti,4.537620595643209e-05,Africa,2020-10
Som.,SO,Somalia,4.0063784177776085e-05,Africa,2020-10
S. Sudan,OD,South Sudan,4.479664795289048e-05,Africa,2020-10
,UU,Abyei Area,5.3053020373471216e-05,Africa,2020-10
,KE,Kenya,4.1575891045475835e-05,Africa,2020-10
Ug.,UG,Uganda,4.123698668580665e-05,Africa,2020-10
Tanz.,TZ,Tanzania,5.149125982343427e-05,Africa,2020-10
Moz.,MZ,Mozambique,7.19545072766915e-05,Africa,2020-10
Como.,CN,Comoros,4.760917162833647e-05,Africa,2020-10
Madag.,MA,Madagascar,6.556338829448817e-05,Africa,2020-10
C. Ver.,CV,Cabo Verde,4.4248305010064725e-05,Africa,2020-10
W. Sah.,WI,Western Sahara,4.68132198795358e-05,Africa,2020-10
Maur.,MR,Mauritania,4.653544451564908e-05,Africa,2020-10
Mor.,MO,Morocco,5.347769312267007e-05,Africa,2020-10
Sp.,SP,Spain (Canary Is),5.16990436611695e-05,Africa,2020-10
Port.,PO,Portugal (Madeira Is),5.185108676538791e-05,Africa,2020-10
Sp.,SP,Spain (Africa),7.901636101626402e-05,Africa,2020-10
Alg.,AG,Algeria,4.970652600234629e-05,Africa,2020-10
,ML,Mali,4.840675976665916e-05,Africa,2020-10
Burk.,UV,Burkina Faso,4.877335274411731e-05,Africa,2020-10
,TO,Togo,4.6178150973296165e-05,Africa,2020-10
,GH,Ghana,4.59448935062063e-05,Africa,2020-10
C. d Iv.,IV,Cote d'Ivoire,4.384629996010562e-05,Africa,2020-10
Gui.,GV,Guinea,4.5903370153382694e-05,Africa,2020-10
Sen.,SG,Senegal,5.501621409143383e-05,Africa,2020-10
Gam.,GA,"Gambia, The",5.16759150928859e-05,Africa,2020-10
Gui.-Bis.,PU,Guinea-Bissau,4.7943620534948375e-05,Africa,2020-10
S. Leo.,SL,Sierra Leone,4.353545348015135e-05,Africa,2020-10
Liber.,LI,Liberia,4.19385431091431e-05,Africa,2020-10
,BN,Benin,4.69470468252048e-05,Africa,2020-10
Nig.,NI,Nigeria,5.0592578704250827e-05,Africa,2020-10
Camer.,CM,Cameroon,4.3503792308493675e-05,Africa,2020-10
Equa. Gui.,EK,Equatorial Guinea,4.023437968875791e-05,Africa,2020-10
S. To. & Prin.,TP,Sao Tome & Principe,3.970722549939504e-05,Africa,2020-10
,GB,Gabon,4.213007037258736e-05,Africa,2020-10
Rep. of the Congo,CF,Rep of the Congo,4.4613819786105415e-05,Africa,2020-10
Cen. Afr. Rep.,CT,Central African Rep,4.400699175624647e-05,Africa,2020-10
Dem. Rep. of the Congo,CG,Dem Rep of the Congo,4.6685987543872074e-05,Africa,2020-10
,CD,Chad,4.911304255693116e-05,Africa,2020-11
Mal.,MI,Malawi,5.848708872867883e-05,Africa,2020-11
Zam.,ZA,Zambia,5.520151013896994e-05,Africa,2020-11
Zimb.,ZI,Zimbabwe,6.241867095425197e-05,Africa,2020-11
Bots.,BC,Botswana,6.554373574108498e-05,Africa,2020-11
Nam.,WA,Namibia,6.142933576079515e-05,Africa,2020-11
Ang.,AO,Angola,5.0140039481942615e-05,Africa,2020-11
Buru.,BY,Burundi,4.269383370600177e-05,Africa,2020-11
Rw.,RW,Rwanda,4.2295590829221445e-05,Africa,2020-11
S. Afr.,SF,South Africa,7.033265579991267e-05,Africa,2020-11
Leso.,LT,Lesotho,6.676211061015524e-05,Africa,2020-11
Swaz.,WZ,Swaziland,8.199829423592932e-05,Africa,2020-11
May.,MF,Mayotte,4.893708919233074e-05,Africa,2020-11
,NG,Niger,4.3176893243875155e-05,Africa,2020-11
,SU,Sudan,4.853245121839856e-05,Africa,2020-11
,LY,Libya,4.7494605042160785e-05,Africa,2020-11
,UU,Koualou Area,6.182722244404279e-05,Africa,2020-11
Tun.,TS,Tunisia,5.6888363048205764e-05,Africa,2020-11
,EG,Egypt,5.363744721272695e-05,Africa,2020-11
,EG,Bir Tawil,4.632736293287805e-05,Africa,2020-11
,SU,Halaib Triangle,4.485516285176178e-05,Africa,2020-11
Erit.,ER,Eritrea,4.6957555823110375e-05,Africa,2020-11
Eth.,ET,Ethiopia,4.42091096943145e-05,Africa,2020-11
Dji.,DJ,Djibouti,4.6206115900929985e-05,Africa,2020-11
Som.,SO,Somalia,3.982992129108589e-05,Africa,2020-11
S. Sudan,OD,South Sudan,5.60599481621084e-05,Africa,2020-11
,UU,Abyei Area,6.609806472142295e-05,Africa,2020-11
,KE,Kenya,4.0714074667883384e-05,Africa,2020-11
Ug.,UG,Uganda,4.4201792339741e-05,Africa,2020-11
Tanz.,TZ,Tanzania,4.617469796280728e-05,Africa,2020-11
Moz.,MZ,Mozambique,6.212925926679955e-05,Africa,2020-11
Como.,CN,Comoros,4.910981211936077e-05,Africa,2020-11
Madag.,MA,Madagascar,6.337040094243728e-05,Africa,2020-11
C. Ver.,CV,Cabo Verde,4.3571096625933403e-05,Africa,2020-11
W. Sah.,WI,Western Sahara,4.514123922138838e-05,Africa,2020-11
Maur.,MR,Mauritania,4.362648853044794e-05,Africa,2020-11
Mor.,MO,Morocco,5.423538526701284e-05,Africa,2020-11
Sp.,SP,Spain (Canary Is),5.519407781458057e-05,Africa,2020-11
Port.,PO,Portugal (Madeira Is),4.977133881761809e-05,Africa,2020-11
Sp.,SP,Spain (Africa),7.287130882050892e-05,Africa,2020-11
Alg.,AG,Algeria,4.963300160536699e-05,Africa,2020-11
,ML,Mali,4.539311799252353e-05,Africa,2020-11
Burk.,UV,Burkina Faso,5.16941087230025e-05,Africa,2020-11
,TO,Togo,5.2501492802654875e-05,Africa,2020-11
,GH,Ghana,5.3949090086384934e-05,Africa,2020-11
C. d Iv.,IV,Cote d'Ivoire,4.739705097126136e-05,Africa,2020-11
Gui.,GV,Guinea,5.292385440614073e-05,Africa,2020-11
Sen.,SG,Senegal,5.742635382084371e-05,Africa,2020-11
Gam.,GA,"Gambia, The",5.564185390224018e-05,Africa,2020-11
Gui.-Bis.,PU,Guinea-Bissau,5.148222670447507e-05,Africa,2020-11
S. Leo.,SL,Sierra Leone,4.451442767482994e-05,Africa,2020-11
Liber.,LI,Liberia,4.257114683076771e-05,Africa,2020-11
,BN,Benin,5.251765465840635e-05,Africa,2020-11
Nig.,NI,Nigeria,5.471593604666417e-05,Africa,2020-11
Camer.,CM,Cameroon,5.127410795618517e-05,Africa,2020-11
Equa. Gui.,EK,Equatorial Guinea,4.395399142536728e-05,Africa,2020-11
S. To. & Prin.,TP,Sao Tome & Principe,4.2950680742214694e-05,Africa,2020-11
,GB,Gabon,4.397463513340648e-05,Africa,2020-11
Rep. of the Congo,CF,Rep of the Congo,4.4608829608102786e-05,Africa,2020-11
Cen. Afr. Rep.,CT,Central African Rep,5.3990669630989516e-05,Africa,2020-11
Dem. Rep. of the Congo,CG,Dem Rep of the Congo,4.41715266983253e-05,Africa,2020-11
,CD,Chad,4.936639460808665e-05,Africa,2020-12
Mal.,MI,Malawi,4.7799110801188646e-05,Africa,2020-12
Zam.,ZA,Zambia,4.432545324213564e-05,Africa,2020-12
Zimb.,ZI,Zimbabwe,5.145404755205585e-05,Africa,2020-12
Bots.,BC,Botswana,5.8277162255391134e-05,Africa,2020-12
Nam.,WA,Namibia,5.853133424572089e-05,Africa,2020-12
Ang.,AO,Angola,4.533044560575238e-05,Africa,2020-12
Buru.,BY,Burundi,3.950795035663585e-05,Africa,2020-12
Rw.,RW,Rwanda,4.0306198909878596e-05,Africa,2020-12
S. Afr.,SF,South Africa,6.764363366911364e-05,Africa,2020-12
Leso.,LT,Lesotho,6.404774778575918e-05,Africa,2020-12
Swaz.,WZ,Swaziland,6.695715676533584e-05,Africa,2020-12
May.,MF,Mayotte,4.39440154956356e-05,Africa,2020-12
,NG,Niger,4.3221385149603784e-05,Africa,2020-12
,SU,Sudan,4.753208612326468e-05,Africa,2020-12
,LY,Libya,4.406423631982669e-05,Africa,2020-12
,UU,Koualou Area,8.504645488487463e-05,Africa,2020-12
Tun.,TS,Tunisia,5.4855838463921986e-05,Africa,2020-12
,EG,Egypt,5.289148831288211e-05,Africa,2020-12
,EG,Bir Tawil,4.41386558548585e-05,Africa,2020-12
,SU,Halaib Triangle,4.4162318811544854e-05,Africa,2020-12
Erit.,ER,Eritrea,4.691418706713153e-05,Africa,2020-12
Eth.,ET,Ethiopia,4.383768007579929e-05,Africa,2020-12
Dji.,DJ,Djibouti,4.407135259621945e-05,Africa,2020-12
Som.,SO,Somalia,3.724028104428466e-05,Africa,2020-12
S. Sudan,OD,South Sudan,7.07385798798625e-05,Africa,2020-12
,UU,Abyei Area,5.42086610161068e-05,Africa,2020-12
,KE,Kenya,3.9160014661004864e-05,Africa,2020-12
Ug.,UG,Uganda,4.878752456808254e-05,Africa,2020-12
Tanz.,TZ,Tanzania,4.070679047828813e-05,Africa,2020-12
Moz.,MZ,Mozambique,5.1024559257649805e-05,Africa,2020-12
Como.,CN,Comoros,4.3308174438236214e-05,Africa,2020-12
Madag.,MA,Madagascar,5.432354550371144e-05,Africa,2020-12
C. Ver.,CV,Cabo Verde,4.369656486006455e-05,Africa,2020-12
W. Sah.,WI,Western Sahara,4.5134951476232186e-05,Africa,2020-12
Maur.,MR,Mauritania,4.4804926636849324e-05,Africa,2020-12
Mor.,MO,Morocco,5.201508089560408e-05,Africa,2020-12
Sp.,SP,Spain (Canary Is),5.26025885526662e-05,Africa,2020-12
Port.,PO,Portugal (Madeira Is),5.020058885784949e-05,Africa,2020-12
Sp.,SP,Spain (Africa),8.61034138019731e-05,Africa,2020-12
Alg.,AG,Algeria,4.774302409279299e-05,Africa,2020-12
,ML,Mali,4.526281496155514e-05,Africa,2020-12
Burk.,UV,Burkina Faso,5.194054437629209e-05,Africa,2020-12
,TO,Togo,6.162042103107462e-05,Africa,2020-12
,GH,Ghana,6.44587787771879e-05,Africa,2020-12
C. d Iv.,IV,Cote d'Ivoire,5.316763545834732e-05,Africa,2020-12
Gui.,GV,Guinea,5.730988958029136e-05,Africa,2020-12
Sen.,SG,Senegal,5.276503207103799e-05,Africa,2020-12
Gam.,GA,"Gambia, The",5.243592646862485e-05,Africa,2020-12
Gui.-Bis.,PU,Guinea-Bissau,5.1065748205570064e-05,Africa,2020-12
S. Leo.,SL,Sierra Leone,4.856380282712114e-05,Africa,2020-12
Liber.,LI,Liberia,4.413224466403036e-05,Africa,2020-12
,BN,Benin,5.5789825664033635e-05,Africa,2020-12
Nig.,NI,Nigeria,5.764040735322763e-05,Africa,2020-12
Camer.,CM,Cameroon,6.493385389818538e-05,Africa,2020-12
Equa. Gui.,EK,Equatorial Guinea,5.400422733601553e-05,Africa,2020-12
S. To. & Prin.,TP,Sao Tome & Principe,5.032389822137982e-05,Africa,2020-12
,GB,Gabon,5.600446774638436e-05,Africa,2020-12
Rep. of the Congo,CF,Rep of the Congo,5.501441772491472e-05,Africa,2020-12
Cen. Afr. Rep.,CT,Central African Rep,7.622879703032399e-05,Africa,2020-12
Dem. Rep. of the Congo,CG,Dem Rep of the Congo,4.6734861043465474e-05,Africa,2020-12
,CD,Chad,4.854777226789082e-05,Africa,2021-01
Mal.,MI,Malawi,4.06248786227349e-05,Africa,2021-01
Zam.,ZA,Zambia,3.906294867292954e-05,Africa,2021-01
Zimb.,ZI,Zimbabwe,4.466807709384131e-05,Africa,2021-01
Bots.,BC,Botswana,4.974200752988192e-05,Africa,2021-01
Nam.,WA,Namibia,4.9714422553423416e-05,Africa,2021-01
Ang.,AO,Angola,3.997472176034526e-05,Africa,2021-01
Buru.,BY,Burundi,3.604588066767426e-05,Africa,2021-01
Rw.,RW,Rwanda,3.775687440958341e-05,Africa,2021-01
S. Afr.,SF,South Africa,6.284975192010308e-05,Africa,2021-01
Leso.,LT,Lesotho,5.9324146675205845e-05,Africa,2021-01
Swaz.,WZ,Swaziland,6.116666803964167e-05,Africa,2021-01
May.,MF,Mayotte,4.0725432080559646e-05,Africa,2021-01
,NG,Niger,4.468593280054198e-05,Africa,2021-01
,SU,Sudan,4.697486541230128e-05,Africa,2021-01
,LY,Libya,4.4841801831482084e-05,Africa,2021-01
,UU,Koualou Area,6.464960980481225e-05,Africa,2021-01
Tun.,TS,Tunisia,5.255041986456443e-05,Africa,2021-01
,EG,Egypt,5.344837319631006e-05,Africa,2021-01
,EG,Bir Tawil,4.534483231280145e-05,Africa,2021-01
,SU,Halaib Triangle,4.525161103107137e-05,Africa,2021-01
Erit.,ER,Eritrea,4.689754776992781e-05,Africa,2021-01
Eth.,ET,Ethiopia,4.3856741018101686e-05,Africa,2021-01
Dji.,DJ,Djibouti,4.355589555184071e-05,Africa,2021-01
Som.,SO,Somalia,3.560884909626384e-05,Africa,2021-01
S. Sudan,OD,South Sudan,6.499280836599773e-05,Africa,2021-01
,UU,Abyei Area,5.223520450968151e-05,Africa,2021-01
,KE,Kenya,3.566060978518125e-05,Africa,2021-01
Ug.,UG,Uganda,5.086914588510122e-05,Africa,2021-01
Tanz.,TZ,Tanzania,3.613217795829459e-05,Africa,2021-01
Moz.,MZ,Mozambique,4.448568190034203e-05,Africa,2021-01
Como.,CN,Comoros,3.9091002147368176e-05,Africa,2021-01
Madag.,MA,Madagascar,4.744397214924522e-05,Africa,2021-01
C. Ver.,CV,Cabo Verde,4.327393630019585e-05,Africa,2021-01
W. Sah.,WI,Western Sahara,4.570006825779062e-05,Africa,2021-01
Maur.,MR,Mauritania,4.3781642563082786e-05,Africa,2021-01
Mor.,MO,Morocco,5.016965140606154e-05,Africa,2021-01
Sp.,SP,Spain (Canary Is),5.4752948800208614e-05,Africa,2021-01
Port.,PO,Portugal (Madeira Is),4.92724099333384e-05,Africa,2021-01
Sp.,SP,Spain (Africa),8.7201038343708e-05,Africa,2021-01
Alg.,AG,Algeria,4.731851250402348e-05,Africa,2021-01
,ML,Mali,4.512903334080589e-05,Africa,2021-01
Burk.,UV,Burkina Faso,5.021936059063062e-05,Africa,2021-01
,TO,Togo,6.417812237297965e-05,Africa,2021-01
,GH,Ghana,6.368531588835173e-05,Africa,2021-01
C. d Iv.,IV,Cote d'Ivoire,4.992553993947916e-05,Africa,2021-01
Gui.,GV,Guinea,6.121487866082071e-05,Africa,2021-01
Sen.,SG,Senegal,5.073939377189764e-05,Africa,2021-01
Gam.,GA,"Gambia, The",5.4973029565595886e-05,Africa,2021-01
Gui.-Bis.,PU,Guinea-Bissau,5.4352250149564735e-05,Africa,2021-01
S. Leo.,SL,Sierra Leone,5.780158131745016e-05,Africa,2021-01
Liber.,LI,Liberia,4.237540282305795e-05,Africa,2021-01
,BN,Benin,5.973034024934368e-05,Africa,2021-01
Nig.,NI,Nigeria,6.135094491317224e-05,Africa,2021-01
Camer.,CM,Cameroon,5.962811505628759e-05,Africa,2021-01
Equa. Gui.,EK,Equatorial Guinea,5.3642955237639516e-05,Africa,2021-01
S. To. & Prin.,TP,Sao Tome & Principe,5.042994466477944e-05,Africa,2021-01
,GB,Gabon,5.49099562459733e-05,Africa,2021-01
Rep. of the Congo,CF,Rep of the Congo,5.005918055176699e-05,Africa,2021-01
Cen. Afr. Rep.,CT,Central African Rep,7.512597838743537e-05,Africa,2021-01
Dem. Rep. of the Congo,CG,Dem Rep of the Congo,4.4931655569773957e-05,Africa,2021-01
,CD,Chad,4.568084946309226e-05,Africa,2021-02
Mal.,MI,Malawi,4.1575505125220556e-05,Africa,2021-02
Zam.,ZA,Zambia,3.97505759918086e-05,Africa,2021-02
Zimb.,ZI,Zimbabwe,4.476894493837995e-05,Africa,2021-02
Bots.,BC,Botswana,4.755034320244739e-05,Africa,2021-02
