abbreviati,country_co,country_na,mean,wld_rgn,month
Port.,PO,Portugal (Madeira Is),6.0770316708576956e-05,Africa,2023-06
Sp.,SP,Spain (Africa),9.617897391642196e-05,Africa,2023-06
Alg.,AG,Algeria,8.275650566304161e-05,Africa,2023-06
,ML,Mali,0.00013015974309131404,Africa,2023-06
Burk.,UV,Burkina Faso,0.00017323880847084546,Africa,2023-06
,TO,Togo,0.00013620529482714702,Africa,2023-06
,GH,Ghana,0.00012929964499880074,Africa,2023-06
C. d Iv.,IV,Cote d'Ivoire,0.00012753812465477894,Africa,2023-06
Gui.,GV,Guinea,0.00015716263113678804,Africa,2023-06
Sen.,SG,Senegal,0.00016719647137562906,Africa,2023-06
Gam.,GA,"Gambia, The",0.00017950946845952015,Africa,2023-06
Gui.-Bis.,PU,Guinea-Bissau,0.00019490272024281856,Africa,2023-06
S. Leo.,SL,Sierra Leone,0.00013012867682799553,Africa,2023-06
Liber.,LI,Liberia,9.932475617197889e-05,Africa,2023-06
,BN,Benin,0.00015132096046508565,Africa,2023-06
Nig.,NI,Nigeria,0.00015102155938759957,Africa,2023-06
Camer.,CM,Cameroon,0.00011623550745414883,Africa,2023-06
Equa. Gui.,EK,Equatorial Guinea,0.00010279493778838176,Africa,2023-06
S. To. & Prin.,TP,Sao Tome & Principe,9.521435847630046e-05,Africa,2023-06
,GB,Gabon,0.00012578862292280296,Africa,2023-06
Rep. of the Congo,CF,Rep of the Congo,0.00016165896056743076,Africa,2023-06
Cen. Afr. Rep.,CT,Central African Rep,0.0001428034400827493,Africa,2023-06
Dem. Rep. of the Congo,CG,Dem Rep of the Congo,0.00020121026579277774,Africa,2023-06
,CD,Chad,0.00011376065890560707,Africa,2023-07
Mal.,MI,Malawi,0.00011959640871261705,Africa,2023-07
Zam.,ZA,Zambia,0.00016235014714135226,Africa,2023-07
Zimb.,ZI,Zimbabwe,0.00011508048321315713,Africa,2023-07
Bots.,BC,Botswana,0.00011126196413379171,Africa,2023-07
Nam.,WA,Namibia,0.00010130114783280416,Africa,2023-07
Ang.,AO,Angola,0.00021322341651393813,Africa,2023-07
Buru.,BY,Burundi,0.0001618502114376008,Africa,2023-07
Rw.,RW,Rwanda,0.00015478555614165937,Africa,2023-07
S. Afr.,SF,South Africa,8.827942567725161e-05,Africa,2023-07
Leso.,LT,Lesotho,8.178115729805825e-05,Africa,2023-07
Swaz.,WZ,Swaziland,0.00014808585213279415,Africa,2023-07
May.,MF,Mayotte,5.608134011781914e-05,Africa,2023-07
,NG,Niger,0.00010748846194129382,Africa,2023-07
,SU,Sudan,0.00011937491543749997,Africa,2023-07
,LY,Libya,9.585386257430282e-05,Africa,2023-07
,UU,Koualou Area,0.0001267050788458412,Africa,2023-07
Tun.,TS,Tunisia,0.00011168810026902884,Africa,2023-07
,EG,Egypt,0.00011420480881812246,Africa,2023-07
,EG,Bir Tawil,9.567945779606805e-05,Africa,2023-07
,SU,Halaib Triangle,9.42591921083536e-05,Africa,2023-07
Erit.,ER,Eritrea,0.00011466460460394994,Africa,2023-07
Eth.,ET,Ethiopia,9.529810885493152e-05,Africa,2023-07
Dji.,DJ,Djibouti,0.00012253158213072914,Africa,2023-07
Som.,SO,Somalia,8.494298930356824e-05,Africa,2023-07
S. Sudan,OD,South Sudan,0.0001319407729604232,Africa,2023-07
,UU,Abyei Area,0.00014026336975419835,Africa,2023-07
,KE,Kenya,9.310476596693737e-05,Africa,2023-07
Ug.,UG,Uganda,0.00013127362708481008,Africa,2023-07
Tanz.,TZ,Tanzania,0.00013240727506077144,Africa,2023-07
Moz.,MZ,Mozambique,0.00010146332914448637,Africa,2023-07
Como.,CN,Comoros,6.30292105726329e-05,Africa,2023-07
Madag.,MA,Madagascar,8.902408987849713e-05,Africa,2023-07
C. Ver.,CV,Cabo Verde,7.068135641547088e-05,Africa,2023-07
W. Sah.,WI,Western Sahara,7.85452051229084e-05,Africa,2023-07
Maur.,MR,Mauritania,9.902069773551037e-05,Africa,2023-07
Mor.,MO,Morocco,0.00010486299569103352,Africa,2023-07
Sp.,SP,Spain (Canary Is),6.752803902616612e-05,Africa,2023-07
Port.,PO,Portugal (Madeira Is),6.933994622090078e-05,Africa,2023-07
Sp.,SP,Spain (Africa),0.0001205878559973506,Africa,2023-07
Alg.,AG,Algeria,8.861081449548174e-05,Africa,2023-07
,ML,Mali,0.00011937208288953467,Africa,2023-07
Burk.,UV,Burkina Faso,0.00013838725738060542,Africa,2023-07
,TO,Togo,0.00011204845348719897,Africa,2023-07
,GH,Ghana,0.00010772072730942634,Africa,2023-07
C. d Iv.,IV,Cote d'Ivoire,0.00010232723375388716,Africa,2023-07
Gui.,GV,Guinea,0.00011596496374354404,Africa,2023-07
Sen.,SG,Senegal,0.00013721355242927308,Africa,2023-07
Gam.,GA,"Gambia, The",0.00013243640031863446,Africa,2023-07
Gui.-Bis.,PU,Guinea-Bissau,0.0001248805921793082,Africa,2023-07
S. Leo.,SL,Sierra Leone,0.00010276662554118454,Africa,2023-07
Liber.,LI,Liberia,8.497537467054633e-05,Africa,2023-07
,BN,Benin,0.00012840835188832536,Africa,2023-07
Nig.,NI,Nigeria,0.0001307659969578438,Africa,2023-07
Camer.,CM,Cameroon,0.00010984906891344658,Africa,2023-07
Equa. Gui.,EK,Equatorial Guinea,9.392550279799598e-05,Africa,2023-07
S. To. & Prin.,TP,Sao Tome & Principe,8.940873219468209e-05,Africa,2023-07
,GB,Gabon,0.00013488019842430084,Africa,2023-07
Rep. of the Congo,CF,Rep of the Congo,0.00018158590884102718,Africa,2023-07
Cen. Afr. Rep.,CT,Central African Rep,0.00013597487813595582,Africa,2023-07
Dem. Rep. of the Congo,CG,Dem Rep of the Congo,0.0002228415970553524,Africa,2023-07
,CD,Chad,0.00011031508873829687,Africa,2023-08
Mal.,MI,Malawi,0.0001434774741011607,Africa,2023-08
Zam.,ZA,Zambia,0.00019793665145451504,Africa,2023-08
Zimb.,ZI,Zimbabwe,0.00014932156206872647,Africa,2023-08
Bots.,BC,Botswana,0.00013174732567639515,Africa,2023-08
Nam.,WA,Namibia,0.00011709395145498641,Africa,2023-08
Ang.,AO,Angola,0.00023829109960462624,Africa,2023-08
Buru.,BY,Burundi,0.00017544407273608584,Africa,2023-08
Rw.,RW,Rwanda,0.00015518671911322182,Africa,2023-08
S. Afr.,SF,South Africa,0.00010824819717838233,Africa,2023-08
Leso.,LT,Lesotho,0.00011437788571428091,Africa,2023-08
Swaz.,WZ,Swaziland,0.00015696347162674808,Africa,2023-08
May.,MF,Mayotte,6.619605646272394e-05,Africa,2023-08
,NG,Niger,0.00010602991622008806,Africa,2023-08
,SU,Sudan,0.00011641517975898102,Africa,2023-08
,LY,Libya,9.166353981817247e-05,Africa,2023-08
,UU,Koualou Area,0.00012687290087022785,Africa,2023-08
Tun.,TS,Tunisia,0.0001164427384539904,Africa,2023-08
,EG,Egypt,0.00010614765553894437,Africa,2023-08
,EG,Bir Tawil,9.689789936714215e-05,Africa,2023-08
,SU,Halaib Triangle,9.593789374144229e-05,Africa,2023-08
Erit.,ER,Eritrea,0.0001108325874956136,Africa,2023-08
Eth.,ET,Ethiopia,9.600660891036893e-05,Africa,2023-08
Dji.,DJ,Djibouti,0.00012007313819500079,Africa,2023-08
Som.,SO,Somalia,8.574994967317584e-05,Africa,2023-08
S. Sudan,OD,South Sudan,0.00012509984572770476,Africa,2023-08
,UU,Abyei Area,0.00012983474917156583,Africa,2023-08
,KE,Kenya,9.120490196511892e-05,Africa,2023-08
Ug.,UG,Uganda,0.00013799881618382253,Africa,2023-08
Tanz.,TZ,Tanzania,0.00013420651254702107,Africa,2023-08
Moz.,MZ,Mozambique,0.0001378913964668884,Africa,2023-08
Como.,CN,Comoros,5.820813016880813e-05,Africa,2023-08
Madag.,MA,Madagascar,9.459208960990143e-05,Africa,2023-08
C. Ver.,CV,Cabo Verde,7.727505719322931e-05,Africa,2023-08
W. Sah.,WI,Western Sahara,8.415251918706882e-05,Africa,2023-08
Maur.,MR,Mauritania,9.952597683523925e-05,Africa,2023-08
Mor.,MO,Morocco,0.00010571196191975409,Africa,2023-08
Sp.,SP,Spain (Canary Is),8.130416715018588e-05,Africa,2023-08
Port.,PO,Portugal (Madeira Is),5.943871647184685e-05,Africa,2023-08
Sp.,SP,Spain (Africa),0.0001454965990664997,Africa,2023-08
Alg.,AG,Algeria,9.262916049427249e-05,Africa,2023-08
,ML,Mali,0.00011248431019627896,Africa,2023-08
Burk.,UV,Burkina Faso,0.00012016479550657508,Africa,2023-08
,TO,Togo,0.00011395148074924485,Africa,2023-08
,GH,Ghana,0.00011309933132330483,Africa,2023-08
C. d Iv.,IV,Cote d'Ivoire,0.00010371354185959039,Africa,2023-08
Gui.,GV,Guinea,0.00011259814419670804,Africa,2023-08
Sen.,SG,Senegal,0.00011800596559587387,Africa,2023-08
Gam.,GA,"Gambia, The",0.0001094599034373191,Africa,2023-08
Gui.-Bis.,PU,Guinea-Bissau,0.00010206886977976042,Africa,2023-08
S. Leo.,SL,Sierra Leone,0.00010476466727419689,Africa,2023-08
Liber.,LI,Liberia,9.184396470171004e-05,Africa,2023-08
,BN,Benin,0.00012181929249937068,Africa,2023-08
Nig.,NI,Nigeria,0.00012352665295503552,Africa,2023-08
Camer.,CM,Cameroon,0.00011465761500886101,Africa,2023-08
Equa. Gui.,EK,Equatorial Guinea,0.00010935379748835596,Africa,2023-08
S. To. & Prin.,TP,Sao Tome & Principe,9.917196884893821e-05,Africa,2023-08
,GB,Gabon,0.00014150807182329006,Africa,2023-08
Rep. of the Congo,CF,Rep of the Congo,0.00018438154515769566,Africa,2023-08
Cen. Afr. Rep.,CT,Central African Rep,0.0001311383638966756,Africa,2023-08
Dem. Rep. of the Congo,CG,Dem Rep of the Congo,0.00024162120532819867,Africa,2023-08
,CD,Chad,0.00010559276583694712,Africa,2023-09
Mal.,MI,Malawi,0.0002099533271007487,Africa,2023-09
Zam.,ZA,Zambia,0.0002525240886574111,Africa,2023-09
Zimb.,ZI,Zimbabwe,0.0002035574496749807,Africa,2023-09
Bots.,BC,Botswana,0.00015143724438320026,Africa,2023-09
Nam.,WA,Namibia,0.0001133620393346687,Africa,2023-09
Ang.,AO,Angola,0.00023989125558462386,Africa,2023-09
Buru.,BY,Burundi,0.000168196870791743,Africa,2023-09
Rw.,RW,Rwanda,0.00014031828256634067,Africa,2023-09
S. Afr.,SF,South Africa,0.00011061814623088348,Africa,2023-09
Leso.,LT,Lesotho,0.00010962750742755276,Africa,2023-09
Swaz.,WZ,Swaziland,0.00022684759917559154,Africa,2023-09
May.,MF,Mayotte,6.449175677982391e-05,Africa,2023-09
,NG,Niger,9.14633449515581e-05,Africa,2023-09
,SU,Sudan,0.00011242341757369243,Africa,2023-09
,LY,Libya,7.162297467681617e-05,Africa,2023-09
,UU,Koualou Area,9.482129000731557e-05,Africa,2023-09
Tun.,TS,Tunisia,8.586540008922116e-05,Africa,2023-09
,EG,Egypt,8.99695630041223e-05,Africa,2023-09
,EG,Bir Tawil,8.98238456747026e-05,Africa,2023-09
,SU,Halaib Triangle,8.853121313209507e-05,Africa,2023-09
Erit.,ER,Eritrea,0.00010855310135868062,Africa,2023-09
Eth.,ET,Ethiopia,9.175375332201002e-05,Africa,2023-09
Dji.,DJ,Djibouti,0.00010846860281642002,Africa,2023-09
Som.,SO,Somalia,8.384528753875178e-05,Africa,2023-09
S. Sudan,OD,South Sudan,0.00011838282570233126,Africa,2023-09
,UU,Abyei Area,0.0001331274700804858,Africa,2023-09
,KE,Kenya,9.6793118214143e-05,Africa,2023-09
Ug.,UG,Uganda,0.00011608942690002715,Africa,2023-09
Tanz.,TZ,Tanzania,0.00014301761814994202,Africa,2023-09
Moz.,MZ,Mozambique,0.00021642665618430172,Africa,2023-09
Como.,CN,Comoros,5.9281365346626525e-05,Africa,2023-09
Madag.,MA,Madagascar,0.00011654287650827927,Africa,2023-09
C. Ver.,CV,Cabo Verde,6.59998022839418e-05,Africa,2023-09
W. Sah.,WI,Western Sahara,6.607064731018516e-05,Africa,2023-09
Maur.,MR,Mauritania,8.538766152587607e-05,Africa,2023-09
Mor.,MO,Morocco,8.893709424354581e-05,Africa,2023-09
Sp.,SP,Spain (Canary Is),6.50607271069316e-05,Africa,2023-09
Port.,PO,Portugal (Madeira Is),6.132597601391151e-05,Africa,2023-09
Sp.,SP,Spain (Africa),0.0001206180275212927,Africa,2023-09
Alg.,AG,Algeria,7.172646085991067e-05,Africa,2023-09
,ML,Mali,0.00010198490349735236,Africa,2023-09
Burk.,UV,Burkina Faso,0.00012658028547482506,Africa,2023-09
,TO,Togo,0.00011336849032566821,Africa,2023-09
,GH,Ghana,0.00011302090690487621,Africa,2023-09
C. d Iv.,IV,Cote d'Ivoire,0.00010599638350161231,Africa,2023-09
Gui.,GV,Guinea,0.00012343458139006674,Africa,2023-09
Sen.,SG,Senegal,0.00012840110419741555,Africa,2023-09
Gam.,GA,"Gambia, The",0.0001252986036326734,Africa,2023-09
Gui.-Bis.,PU,Guinea-Bissau,0.00012665357831573667,Africa,2023-09
S. Leo.,SL,Sierra Leone,0.00011076171315461065,Africa,2023-09
Liber.,LI,Liberia,9.204981338936086e-05,Africa,2023-09
,BN,Benin,0.00012089091333864127,Africa,2023-09
Nig.,NI,Nigeria,0.0001228435301173514,Africa,2023-09
Camer.,CM,Cameroon,0.0001003283398293643,Africa,2023-09
Equa. Gui.,EK,Equatorial Guinea,8.7034408982803e-05,Africa,2023-09
S. To. & Prin.,TP,Sao Tome & Principe,8.788960248171187e-05,Africa,2023-09
,GB,Gabon,0.00010452371035007397,Africa,2023-09
Rep. of the Congo,CF,Rep of the Congo,0.0001360673167190027,Africa,2023-09
Cen. Afr. Rep.,CT,Central African Rep,0.00011804078982393504,Africa,2023-09
Dem. Rep. of the Congo,CG,Dem Rep of the Congo,0.00019372979655421678,Africa,2023-09
,CD,Chad,9.655528699420809e-05,Africa,2023-10
Mal.,MI,Malawi,0.00021296153117716425,Africa,2023-10
Zam.,ZA,Zambia,0.00022819529320653015,Africa,2023-10
Zimb.,ZI,Zimbabwe,0.00017231050434511223,Africa,2023-10
Bots.,BC,Botswana,0.00013980449209914175,Africa,2023-10
Nam.,WA,Namibia,0.00010185268008113129,Africa,2023-10
Ang.,AO,Angola,0.00018851927933011647,Africa,2023-10
Buru.,BY,Burundi,0.00015455944109111992,Africa,2023-10
Rw.,RW,Rwanda,0.00011911083359719232,Africa,2023-10
S. Afr.,SF,South Africa,0.00010487202847706338,Africa,2023-10
Leso.,LT,Lesotho,9.880972345173065e-05,Africa,2023-10
Swaz.,WZ,Swaziland,0.00015099177869594684,Africa,2023-10
May.,MF,Mayotte,6.830769464039963e-05,Africa,2023-10
,NG,Niger,6.888834543158696e-05,Africa,2023-10
,SU,Sudan,9.905851800703115e-05,Africa,2023-10
,LY,Libya,5.4112660353840626e-05,Africa,2023-10
,UU,Koualou Area,0.00012933281549057696,Africa,2023-10
Tun.,TS,Tunisia,6.864368871051945e-05,Africa,2023-10
,EG,Egypt,7.48116629660126e-05,Africa,2023-10
,EG,Bir Tawil,7.329404255592776e-05,Africa,2023-10
,SU,Halaib Triangle,6.909589515593694e-05,Africa,2023-10
Erit.,ER,Eritrea,9.152175388930924e-05,Africa,2023-10
Eth.,ET,Ethiopia,9.191096553906808e-05,Africa,2023-10
Dji.,DJ,Djibouti,7.655754915806573e-05,Africa,2023-10
Som.,SO,Somalia,6.964572982270535e-05,Africa,2023-10
S. Sudan,OD,South Sudan,0.0001414171104375291,Africa,2023-10
,UU,Abyei Area,0.00017102286241055115,Africa,2023-10
,KE,Kenya,9.351844311491817e-05,Africa,2023-10
Ug.,UG,Uganda,0.00011903068665773222,Africa,2023-10
Tanz.,TZ,Tanzania,0.00014829678167755603,Africa,2023-10
Moz.,MZ,Mozambique,0.00020201648176170457,Africa,2023-10
Como.,CN,Comoros,6.914591447247449e-05,Africa,2023-10
Madag.,MA,Madagascar,0.0001442279856224624,Africa,2023-10
C. Ver.,CV,Cabo Verde,7.326585634180985e-05,Africa,2023-10
W. Sah.,WI,Western Sahara,5.17042784932836e-05,Africa,2023-10
Maur.,MR,Mauritania,7.167125762470751e-05,Africa,2023-10
Mor.,MO,Morocco,7.318798661117076e-05,Africa,2023-10
Sp.,SP,Spain (Canary Is),6.175908117595713e-05,Africa,2023-10
Port.,PO,Portugal (Madeira Is),5.64425526402589e-05,Africa,2023-10
Sp.,SP,Spain (Africa),9.37256235846787e-05,Africa,2023-10
Alg.,AG,Algeria,5.794462516371223e-05,Africa,2023-10
,ML,Mali,9.429002773555861e-05,Africa,2023-10
Burk.,UV,Burkina Faso,0.00013739174481561134,Africa,2023-10
,TO,Togo,0.00013648555804030664,Africa,2023-10
,GH,Ghana,0.0001337287673215757,Africa,2023-10
C. d Iv.,IV,Cote d'Ivoire,0.00012524184018357547,Africa,2023-10
Gui.,GV,Guinea,0.00015513640930866037,Africa,2023-10
Sen.,SG,Senegal,0.00016668755770388676,Africa,2023-10
Gam.,GA,"Gambia, The",0.00016476685037561758,Africa,2023-10
Gui.-Bis.,PU,Guinea-Bissau,0.00016610267250918934,Africa,2023-10
S. Leo.,SL,Sierra Leone,0.00012789791298712253,Africa,2023-10
Liber.,LI,Liberia,0.00010464849482787122,Africa,2023-10
,BN,Benin,0.00014314216172256963,Africa,2023-10
Nig.,NI,Nigeria,0.00014468598116225022,Africa,2023-10
Camer.,CM,Cameroon,0.00012163674672964063,Africa,2023-10
Equa. Gui.,EK,Equatorial Guinea,9.723151357501948e-05,Africa,2023-10
S. To. & Prin.,TP,Sao Tome & Principe,8.630638229853542e-05,Africa,2023-10
,GB,Gabon,0.00010176267136866146,Africa,2023-10
Rep. of the Congo,CF,Rep of the Congo,0.00012448556808193582,Africa,2023-10
Cen. Afr. Rep.,CT,Central African Rep,0.00013925506008144676,Africa,2023-10
Dem. Rep. of the Congo,CG,Dem Rep of the Congo,0.00017279140772291207,Africa,2023-10
,CD,Chad,9.496044714866285e-05,Africa,2023-11
Mal.,MI,Malawi,0.00015827767091394136,Africa,2023-11
Zam.,ZA,Zambia,0.0001681875120870005,Africa,2023-11
Zimb.,ZI,Zimbabwe,0.0001513667092040089,Africa,2023-11
Bots.,BC,Botswana,0.00014457858567088242,Africa,2023-11
Nam.,WA,Namibia,0.0001145159129903984,Africa,2023-11
Ang.,AO,Angola,0.00013549951475146877,Africa,2023-11
Buru.,BY,Burundi,9.241237118145533e-05,Africa,2023-11
Rw.,RW,Rwanda,8.790654516755272e-05,Africa,2023-11
S. Afr.,SF,South Africa,0.00010953006956285994,Africa,2023-11
Leso.,LT,Lesotho,8.290633186372424e-05,Africa,2023-11
Swaz.,WZ,Swaziland,0.0001767591893871181,Africa,2023-11
May.,MF,Mayotte,9.03635118056955e-05,Africa,2023-11
,NG,Niger,6.754780737728814e-05,Africa,2023-11
,SU,Sudan,8.999141509829996e-05,Africa,2023-11
,LY,Libya,4.974134518134368e-05,Africa,2023-11
,UU,Koualou Area,0.00019786427520596415,Africa,2023-11
Tun.,TS,Tunisia,6.375768045943552e-05,Africa,2023-11
,EG,Egypt,6.64789305889435e-05,Africa,2023-11
,EG,Bir Tawil,6.604758007300963e-05,Africa,2023-11
,SU,Halaib Triangle,6.248993629883958e-05,Africa,2023-11
Erit.,ER,Eritrea,9.263516681518086e-05,Africa,2023-11
Eth.,ET,Ethiopia,9.731852684220274e-05,Africa,2023-11
Dji.,DJ,Djibouti,7.557677171432621e-05,Africa,2023-11
Som.,SO,Somalia,7.176109009466507e-05,Africa,2023-11
S. Sudan,OD,South Sudan,0.00015124641285877119,Africa,2023-11
,UU,Abyei Area,0.00016971183605009443,Africa,2023-11
,KE,Kenya,7.883728203833503e-05,Africa,2023-11
Ug.,UG,Uganda,0.00010413376943019282,Africa,2023-11
Tanz.,TZ,Tanzania,0.00010858537356557594,Africa,2023-11
Moz.,MZ,Mozambique,0.0001636444849871046,Africa,2023-11
Como.,CN,Comoros,8.227103679299844e-05,Africa,2023-11
Madag.,MA,Madagascar,0.00013057168891604978,Africa,2023-11
C. Ver.,CV,Cabo Verde,6.267844712164355e-05,Africa,2023-11
W. Sah.,WI,Western Sahara,4.6365917343167486e-05,Africa,2023-11
Maur.,MR,Mauritania,5.366956300158858e-05,Africa,2023-11
Mor.,MO,Morocco,6.349560414950442e-05,Africa,2023-11
Sp.,SP,Spain (Canary Is),5.039978457088707e-05,Africa,2023-11
Port.,PO,Portugal (Madeira Is),4.684381424037728e-05,Africa,2023-11
Sp.,SP,Spain (Africa),4.8260812646989735e-05,Africa,2023-11
Alg.,AG,Algeria,5.3998582878328645e-05,Africa,2023-11
,ML,Mali,8.80743757493479e-05,Africa,2023-11
Burk.,UV,Burkina Faso,0.00016134032941659814,Africa,2023-11
,TO,Togo,0.00017155949227157043,Africa,2023-11
,GH,Ghana,0.00016420162675902152,Africa,2023-11
C. d Iv.,IV,Cote d'Ivoire,0.00014557988288542643,Africa,2023-11
Gui.,GV,Guinea,0.00019646092155814894,Africa,2023-11
Sen.,SG,Senegal,0.00016315104456048906,Africa,2023-11
Gam.,GA,"Gambia, The",0.00017115337647033484,Africa,2023-11
Gui.-Bis.,PU,Guinea-Bissau,0.00019793531226252407,Africa,2023-11
S. Leo.,SL,Sierra Leone,0.00016780626104457918,Africa,2023-11
Liber.,LI,Liberia,0.00012731074198529636,Africa,2023-11
,BN,Benin,0.00017318610627037816,Africa,2023-11
Nig.,NI,Nigeria,0.00016017806579765836,Africa,2023-11
Camer.,CM,Cameroon,0.00013410403296926508,Africa,2023-11
Equa. Gui.,EK,Equatorial Guinea,0.00010209929341206727,Africa,2023-11
S. To. & Prin.,TP,Sao Tome & Principe,7.790860629155133e-05,Africa,2023-11
,GB,Gabon,9.122582080834192e-05,Africa,2023-11
Rep. of the Congo,CF,Rep of the Congo,9.960048164834875e-05,Africa,2023-11
Cen. Afr. Rep.,CT,Central African Rep,0.0001646785046910033,Africa,2023-11
Dem. Rep. of the Congo,CG,Dem Rep of the Congo,0.00011552608987876535,Africa,2023-11
,CD,Chad,8.561245630190368e-05,Africa,2023-12
Mal.,MI,Malawi,0.000135125064081439,Africa,2023-12
Zam.,ZA,Zambia,0.0001361849497170048,Africa,2023-12
Zimb.,ZI,Zimbabwe,0.00014373693020992308,Africa,2023-12
Bots.,BC,Botswana,0.00014636537147244953,Africa,2023-12
Nam.,WA,Namibia,0.00011702207239218347,Africa,2023-12
Ang.,AO,Angola,0.00012105880482842929,Africa,2023-12
Buru.,BY,Burundi,9.960512339841831e-05,Africa,2023-12
Rw.,RW,Rwanda,0.00010421777668307324,Africa,2023-12
S. Afr.,SF,South Africa,0.00011611820108754558,Africa,2023-12
Leso.,LT,Lesotho,9.386747630311768e-05,Africa,2023-12
Swaz.,WZ,Swaziland,0.00016056325572649658,Africa,2023-12
May.,MF,Mayotte,9.448441970221418e-05,Africa,2023-12
,NG,Niger,5.506537155881472e-05,Africa,2023-12
,SU,Sudan,7.803762708167359e-05,Africa,2023-12
,LY,Libya,5.0764358300900794e-05,Africa,2023-12
,UU,Koualou Area,0.0001752207351415577,Africa,2023-12
Tun.,TS,Tunisia,6.448083515942348e-05,Africa,2023-12
,EG,Egypt,6.283991878665837e-05,Africa,2023-12
,EG,Bir Tawil,6.268684828191356e-05,Africa,2023-12
,SU,Halaib Triangle,5.923894221275045e-05,Africa,2023-12
Erit.,ER,Eritrea,9.637944329212492e-05,Africa,2023-12
Eth.,ET,Ethiopia,0.00011439975115269075,Africa,2023-12
Dji.,DJ,Djibouti,7.976155495750669e-05,Africa,2023-12
Som.,SO,Somalia,7.946284358252329e-05,Africa,2023-12
S. Sudan,OD,South Sudan,0.0001851157774444207,Africa,2023-12
,UU,Abyei Area,0.00015275678952660383,Africa,2023-12
,KE,Kenya,9.55406207282118e-05,Africa,2023-12
Ug.,UG,Uganda,0.0001483498844543597,Africa,2023-12
Tanz.,TZ,Tanzania,0.00010042478385063247,Africa,2023-12
Moz.,MZ,Mozambique,0.00014308951589950709,Africa,2023-12
Como.,CN,Comoros,9.078888539917021e-05,Africa,2023-12
Madag.,MA,Madagascar,0.000125818299519186,Africa,2023-12
C. Ver.,CV,Cabo Verde,6.300010795812181e-05,Africa,2023-12
W. Sah.,WI,Western Sahara,4.854938555987063e-05,Africa,2023-12
Maur.,MR,Mauritania,5.552375957160433e-05,Africa,2023-12
Mor.,MO,Morocco,7.044012581949725e-05,Africa,2023-12
Sp.,SP,Spain (Canary Is),6.105665189134671e-05,Africa,2023-12
Port.,PO,Portugal (Madeira Is),6.058813141813596e-05,Africa,2023-12
Sp.,SP,Spain (Africa),7.747566469587188e-05,Africa,2023-12
Alg.,AG,Algeria,5.534980953251141e-05,Africa,2023-12
,ML,Mali,7.213820089047128e-05,Africa,2023-12
Burk.,UV,Burkina Faso,0.00012263465421787236,Africa,2023-12
,TO,Togo,0.00019820616526699015,Africa,2023-12
,GH,Ghana,0.00021635449584012686,Africa,2023-12
C. d Iv.,IV,Cote d'Ivoire,0.00019843057922990507,Africa,2023-12
Gui.,GV,Guinea,0.00020381378486619662,Africa,2023-12
Sen.,SG,Senegal,0.00013919262891055878,Africa,2023-12
Gam.,GA,"Gambia, The",0.00015647975018570344,Africa,2023-12
Gui.-Bis.,PU,Guinea-Bissau,0.00019458785439162518,Africa,2023-12
S. Leo.,SL,Sierra Leone,0.0001981637915043196,Africa,2023-12
Liber.,LI,Liberia,0.00018063410165263387,Africa,2023-12
,BN,Benin,0.00017308908895908285,Africa,2023-12
Nig.,NI,Nigeria,0.00017146126839912674,Africa,2023-12
Camer.,CM,Cameroon,0.00019147318449191377,Africa,2023-12
Equa. Gui.,EK,Equatorial Guinea,0.00015246651775389003,Africa,2023-12
S. To. & Prin.,TP,Sao Tome & Principe,0.00011391945305537687,Africa,2023-12
,GB,Gabon,0.0001412711922563901,Africa,2023-12
Rep. of the Congo,CF,Rep of the Congo,0.0001705622699276959,Africa,2023-12
Cen. Afr. Rep.,CT,Central African Rep,0.00021347712446375967,Africa,2023-12
Dem. Rep. of the Congo,CG,Dem Rep of the Congo,0.00015301842349010845,Africa,2023-12
,CD,Chad,7.644753857345625e-05,Africa,2024-01
Mal.,MI,Malawi,0.00010391182095740499,Africa,2024-01
Zam.,ZA,Zambia,0.00010532190729253597,Africa,2024-01
Zimb.,ZI,Zimbabwe,0.00011239812553125513,Africa,2024-01
Bots.,BC,Botswana,0.00013608103775228968,Africa,2024-01
Nam.,WA,Namibia,0.00011595992849758598,Africa,2024-01
Ang.,AO,Angola,0.00012176334754097064,Africa,2024-01
Buru.,BY,Burundi,0.0001263218327449376,Africa,2024-01
Rw.,RW,Rwanda,0.00012895446454997786,Africa,2024-01
S. Afr.,SF,South Africa,0.00010640128449842643,Africa,2024-01
Leso.,LT,Lesotho,7.394016111562151e-05,Africa,2024-01
Swaz.,WZ,Swaziland,0.00011791428626733782,Africa,2024-01
May.,MF,Mayotte,7.136829471034587e-05,Africa,2024-01
,NG,Niger,5.328395182948168e-05,Africa,2024-01
,SU,Sudan,6.668663367672374e-05,Africa,2024-01
,LY,Libya,4.269890645204128e-05,Africa,2024-01
,UU,Koualou Area,0.00015578711602034684,Africa,2024-01
Tun.,TS,Tunisia,5.633192669461919e-05,Africa,2024-01
,EG,Egypt,4.956084933127939e-05,Africa,2024-01
,EG,Bir Tawil,4.905456194409789e-05,Africa,2024-01
,SU,Halaib Triangle,4.825918118745193e-05,Africa,2024-01
Erit.,ER,Eritrea,8.992681314692422e-05,Africa,2024-01
Eth.,ET,Ethiopia,0.0001256352048431869,Africa,2024-01
Dji.,DJ,Djibouti,8.290954514081675e-05,Africa,2024-01
Som.,SO,Somalia,8.286863000810655e-05,Africa,2024-01
