country_co,country_na,mean,month
CM,Cameroon,5.8271826791435735e-05,2023-12
EK,Equatorial Guinea,4.941478589922546e-05,2023-12
TP,Sao Tome & Principe,4.321444362095024e-05,2023-12
GB,Gabon,4.944600206342722e-05,2023-12
CF,Rep of the Congo,4.712417815190948e-05,2023-12
CT,Central African Rep,7.306153523558811e-05,2023-12
CG,Dem Rep of the Congo,4.400750159089593e-05,2023-12
CD,Chad,4.293045115591413e-05,2024-01
MI,Malawi,3.90682383517189e-05,2024-01
ZA,Zambia,3.973634339318089e-05,2024-01
ZI,Zimbabwe,4.852728358071341e-05,2024-01
BC,Botswana,5.659762142339134e-05,2024-01
WA,Namibia,5.459747655983841e-05,2024-01
AO,Angola,4.07876612817833e-05,2024-01
BY,Burundi,3.9996623838316e-05,2024-01
RW,Rwanda,4.028262736524707e-05,2024-01
SF,South Africa,6.45355667627392e-05,2024-01
LT,Lesotho,5.8080191080823066e-05,2024-01
WZ,Swaziland,6.868390575798494e-05,2024-01
MF,Mayotte,4.067317895876161e-05,2024-01
NG,Niger,3.882879212677091e-05,2024-01
SU,Sudan,4.07130580014333e-05,2024-01
LY,Libya,4.147593513733643e-05,2024-01
UU,Koualou Area,5.669452110769426e-05,2024-01
TS,Tunisia,4.812604906940548e-05,2024-01
EG,Egypt,4.937985824153058e-05,2024-01
EG,Bir Tawil,4.128603384189752e-05,2024-01
SU,Halaib Triangle,4.062366426028026e-05,2024-01
ER,Eritrea,4.10809928659673e-05,2024-01
ET,Ethiopia,4.224817185996748e-05,2024-01
DJ,Djibouti,3.98389087438798e-05,2024-01
SO,Somalia,3.64878848613238e-05,2024-01
OD,South Sudan,7.061318795581417e-05,2024-01
UU,Abyei Area,4.824410049992746e-05,2024-01
KE,Kenya,3.7644514246035566e-05,2024-01
UG,Uganda,5.468347774719976e-05,2024-01
TZ,Tanzania,3.722224527100022e-05,2024-01
MZ,Mozambique,4.4712163967568935e-05,2024-01
CN,Comoros,3.890344177587207e-05,2024-01
MA,Madagascar,4.791316975391741e-05,2024-01
CV,Cabo Verde,4.042658135371391e-05,2024-01
WI,Western Sahara,4.238911931104822e-05,2024-01
MR,Mauritania,3.999639538961869e-05,2024-01
MO,Morocco,4.761974884506535e-05,2024-01
SP,Spain (Canary Is),5.526094780947232e-05,2024-01
PO,Portugal (Madeira Is),4.709781479479848e-05,2024-01
SP,Spain (Africa),7.290575292194078e-05,2024-01
AG,Algeria,4.414376264529834e-05,2024-01
ML,Mali,4.096080955485948e-05,2024-01
UV,Burkina Faso,4.7230121829211656e-05,2024-01
TO,Togo,6.286370488721033e-05,2024-01
GH,Ghana,6.430452123470907e-05,2024-01
IV,Cote d'Ivoire,5.098017121529858e-05,2024-01
GV,Guinea,6.456018858275173e-05,2024-01
SG,Senegal,5.103764638089422e-05,2024-01
GA,"Gambia, The",5.516647859280758e-05,2024-01
PU,Guinea-Bissau,5.647578419427177e-05,2024-01
SL,Sierra Leone,5.8547146965716805e-05,2024-01
LI,Liberia,4.431855609494467e-05,2024-01
BN,Benin,5.724493983978468e-05,2024-01
NI,Nigeria,6.07274484698374e-05,2024-01
CM,Cameroon,5.937024772292342e-05,2024-01
EK,Equatorial Guinea,4.996177864548408e-05,2024-01
TP,Sao Tome & Principe,4.442869769978939e-05,2024-01
GB,Gabon,5.144464531971401e-05,2024-01
CF,Rep of the Congo,5.074654704176996e-05,2024-01
CT,Central African Rep,8.147624852125112e-05,2024-01
CG,Dem Rep of the Congo,4.731965505137833e-05,2024-01
CD,Chad,4.429895970934968e-05,2024-02
MI,Malawi,4.2433903155970365e-05,2024-02
ZA,Zambia,4.519473610225237e-05,2024-02
ZI,Zimbabwe,5.200620581389219e-05,2024-02
BC,Botswana,5.7340324712408346e-05,2024-02
WA,Namibia,5.468689029615176e-05,2024-02
AO,Angola,4.567734812447694e-05,2024-02
BY,Burundi,3.580221196829411e-05,2024-02
RW,Rwanda,3.7044796530305465e-05,2024-02
SF,South Africa,6.433528838065785e-05,2024-02
LT,Lesotho,5.7481599281754816e-05,2024-02
WZ,Swaziland,6.57742647682241e-05,2024-02
MF,Mayotte,4.085754390182134e-05,2024-02
NG,Niger,4.086499647776868e-05,2024-02
SU,Sudan,4.4245735173346754e-05,2024-02
LY,Libya,4.54933956387943e-05,2024-02
UU,Koualou Area,4.761775396855934e-05,2024-02
TS,Tunisia,5.637695285849392e-05,2024-02
EG,Egypt,5.182520486502099e-05,2024-02
EG,Bir Tawil,4.4266372288372106e-05,2024-02
SU,Halaib Triangle,4.38132988827255e-05,2024-02
ER,Eritrea,4.3723687604003535e-05,2024-02
ET,Ethiopia,4.514027802434535e-05,2024-02
DJ,Djibouti,4.315278294849033e-05,2024-02
SO,Somalia,3.815704233546694e-05,2024-02
OD,South Sudan,5.609695474936352e-05,2024-02
UU,Abyei Area,5.192375328739709e-05,2024-02
KE,Kenya,3.76632371778707e-05,2024-02
UG,Uganda,4.348164935521893e-05,2024-02
TZ,Tanzania,3.739931481556295e-05,2024-02
MZ,Mozambique,4.668969028485388e-05,2024-02
CN,Comoros,3.981384332893399e-05,2024-02
MA,Madagascar,4.55349819044184e-05,2024-02
CV,Cabo Verde,3.995598129721335e-05,2024-02
WI,Western Sahara,4.370814936579173e-05,2024-02
MR,Mauritania,4.124701085063463e-05,2024-02
MO,Morocco,5.3851307906374296e-05,2024-02
SP,Spain (Canary Is),5.375505462831286e-05,2024-02
PO,Portugal (Madeira Is),5.094490319885229e-05,2024-02
SP,Spain (Africa),7.42466759251138e-05,2024-02
AG,Algeria,4.865673958768722e-05,2024-02
ML,Mali,4.175286399486703e-05,2024-02
UV,Burkina Faso,4.4466290078145326e-05,2024-02
TO,Togo,5.728755246151812e-05,2024-02
GH,Ghana,5.474751023997578e-05,2024-02
IV,Cote d'Ivoire,4.750624261604966e-05,2024-02
GV,Guinea,5.536287297305122e-05,2024-02
SG,Senegal,4.712765437953014e-05,2024-02
GA,"Gambia, The",5.313523345593944e-05,2024-02
PU,Guinea-Bissau,5.563332518728679e-05,2024-02
SL,Sierra Leone,5.424828490845422e-05,2024-02
LI,Liberia,4.3557501085414654e-05,2024-02
BN,Benin,5.644996714567287e-05,2024-02
NI,Nigeria,5.708690863002292e-05,2024-02
CM,Cameroon,5.467834199889316e-05,2024-02
EK,Equatorial Guinea,4.837698996027916e-05,2024-02
TP,Sao Tome & Principe,4.421304817827055e-05,2024-02
GB,Gabon,4.680006263598917e-05,2024-02
CF,Rep of the Congo,4.780319954038064e-05,2024-02
CT,Central African Rep,6.51027650861168e-05,2024-02
CG,Dem Rep of the Congo,4.6500509573593816e-05,2024-02
CD,Chad,4.562359868090497e-05,2024-03
MI,Malawi,3.946297263273198e-05,2024-03
ZA,Zambia,4.132638478636355e-05,2024-03
ZI,Zimbabwe,4.676661600270306e-05,2024-03
BC,Botswana,5.268208480168128e-05,2024-03
WA,Namibia,5.011966587974315e-05,2024-03
AO,Angola,4.172734494459448e-05,2024-03
BY,Burundi,3.729782338553175e-05,2024-03
RW,Rwanda,3.8303036475731705e-05,2024-03
SF,South Africa,6.258821328984074e-05,2024-03
LT,Lesotho,5.607702128262214e-05,2024-03
WZ,Swaziland,6.087761014012415e-05,2024-03
MF,Mayotte,3.664894391777686e-05,2024-03
NG,Niger,4.446533287840319e-05,2024-03
SU,Sudan,4.569966784229395e-05,2024-03
LY,Libya,4.979946501637576e-05,2024-03
UU,Koualou Area,5.223196906990703e-05,2024-03
TS,Tunisia,6.116274804636668e-05,2024-03
EG,Egypt,5.633665606265141e-05,2024-03
EG,Bir Tawil,4.6995299004782624e-05,2024-03
SU,Halaib Triangle,4.53719751572004e-05,2024-03
ER,Eritrea,4.709636427387955e-05,2024-03
ET,Ethiopia,4.606816560045823e-05,2024-03
DJ,Djibouti,4.428861698452082e-05,2024-03
SO,Somalia,3.978649996012383e-05,2024-03
OD,South Sudan,5.3176775563998345e-05,2024-03
UU,Abyei Area,5.265423881576068e-05,2024-03
KE,Kenya,4.036312515355653e-05,2024-03
UG,Uganda,4.354840183507018e-05,2024-03
TZ,Tanzania,3.767849720954024e-05,2024-03
MZ,Mozambique,4.272994998963829e-05,2024-03
CN,Comoros,3.782018626662388e-05,2024-03
MA,Madagascar,4.299424898355676e-05,2024-03
CV,Cabo Verde,3.9980868103354914e-05,2024-03
WI,Western Sahara,4.836594997476474e-05,2024-03
MR,Mauritania,4.425349040468576e-05,2024-03
MO,Morocco,5.807136706710927e-05,2024-03
SP,Spain (Canary Is),5.7428026950304496e-05,2024-03
PO,Portugal (Madeira Is),5.359413748265984e-05,2024-03
SP,Spain (Africa),7.94886192259979e-05,2024-03
AG,Algeria,5.174459413328882e-05,2024-03
ML,Mali,4.5615236451472574e-05,2024-03
UV,Burkina Faso,4.836629028925107e-05,2024-03
TO,Togo,5.419007417004252e-05,2024-03
GH,Ghana,5.134091748985555e-05,2024-03
IV,Cote d'Ivoire,4.621708613887294e-05,2024-03
GV,Guinea,5.306183082824073e-05,2024-03
SG,Senegal,4.785866078611831e-05,2024-03
GA,"Gambia, The",5.068455290722338e-05,2024-03
PU,Guinea-Bissau,5.295807504994459e-05,2024-03
SL,Sierra Leone,5.809339192004018e-05,2024-03
LI,Liberia,4.7618862425858745e-05,2024-03
BN,Benin,5.492460628205936e-05,2024-03
NI,Nigeria,5.762402396085462e-05,2024-03
CM,Cameroon,5.141719882494894e-05,2024-03
EK,Equatorial Guinea,4.776576984769917e-05,2024-03
TP,Sao Tome & Principe,4.405412470187944e-05,2024-03
GB,Gabon,4.716122654839531e-05,2024-03
CF,Rep of the Congo,4.731247910420411e-05,2024-03
CT,Central African Rep,5.063743897614739e-05,2024-03
CG,Dem Rep of the Congo,4.411227560710954e-05,2024-03
CD,Chad,5.062744895598941e-05,2024-04
MI,Malawi,4.118915731045865e-05,2024-04
ZA,Zambia,4.179300128952157e-05,2024-04
ZI,Zimbabwe,4.494652683184149e-05,2024-04
BC,Botswana,4.759310862709115e-05,2024-04
WA,Namibia,4.683286122834137e-05,2024-04
AO,Angola,4.383263686927524e-05,2024-04
BY,Burundi,3.754491273922474e-05,2024-04
RW,Rwanda,3.861406921912946e-05,2024-04
SF,South Africa,6.141408117272394e-05,2024-04
LT,Lesotho,5.326541615172795e-05,2024-04
WZ,Swaziland,7.679234367856735e-05,2024-04
MF,Mayotte,3.812560206366431e-05,2024-04
NG,Niger,4.793359742892603e-05,2024-04
SU,Sudan,5.179949130554309e-05,2024-04
LY,Libya,5.461092660227508e-05,2024-04
UU,Koualou Area,5.7763509379862254e-05,2024-04
TS,Tunisia,6.627459157563117e-05,2024-04
EG,Egypt,6.19254426337564e-05,2024-04
EG,Bir Tawil,5.2898604313776375e-05,2024-04
SU,Halaib Triangle,5.223195825769571e-05,2024-04
ER,Eritrea,5.019417714037858e-05,2024-04
ET,Ethiopia,4.696483095799467e-05,2024-04
DJ,Djibouti,5.03477193282904e-05,2024-04
SO,Somalia,4.244039659513243e-05,2024-04
OD,South Sudan,5.074739443310525e-05,2024-04
UU,Abyei Area,5.948391954270334e-05,2024-04
KE,Kenya,4.033744763217025e-05,2024-04
UG,Uganda,4.0024288714681504e-05,2024-04
TZ,Tanzania,3.768332860341179e-05,2024-04
MZ,Mozambique,4.248913973229848e-05,2024-04
CN,Comoros,3.853380977803844e-05,2024-04
MA,Madagascar,4.351977663863439e-05,2024-04
CV,Cabo Verde,4.5351525004984304e-05,2024-04
WI,Western Sahara,5.332048276932462e-05,2024-04
MR,Mauritania,4.906383447098248e-05,2024-04
MO,Morocco,6.33592919981438e-05,2024-04
SP,Spain (Canary Is),6.229943814398555e-05,2024-04
PO,Portugal (Madeira Is),6.411230155287737e-05,2024-04
SP,Spain (Africa),9.113415510625832e-05,2024-04
AG,Algeria,5.823996203309587e-05,2024-04
ML,Mali,4.9311938856746005e-05,2024-04
UV,Burkina Faso,5.181337236696247e-05,2024-04
TO,Togo,5.178645180642186e-05,2024-04
GH,Ghana,5.021071570676722e-05,2024-04
IV,Cote d'Ivoire,4.668297867978761e-05,2024-04
GV,Guinea,5.646280429090896e-05,2024-04
SG,Senegal,5.064126206910363e-05,2024-04
GA,"Gambia, The",5.406600793585701e-05,2024-04
PU,Guinea-Bissau,5.0193542775853714e-05,2024-04
SL,Sierra Leone,6.314444649582696e-05,2024-04
LI,Liberia,4.911751193929244e-05,2024-04
BN,Benin,5.350871783274712e-05,2024-04
NI,Nigeria,6.0310802870698144e-05,2024-04
CM,Cameroon,4.777072153865974e-05,2024-04
EK,Equatorial Guinea,4.71683246406505e-05,2024-04
TP,Sao Tome & Principe,4.760550467187469e-05,2024-04
GB,Gabon,4.919463510736949e-05,2024-04
CF,Rep of the Congo,4.870117175100488e-05,2024-04
CT,Central African Rep,4.565963259562084e-05,2024-04
CG,Dem Rep of the Congo,4.483420483007372e-05,2024-04
CD,Chad,5.4843047009616e-05,2024-05
MI,Malawi,4.683880467104173e-05,2024-05
ZA,Zambia,5.10342588434845e-05,2024-05
ZI,Zimbabwe,5.1432046360400726e-05,2024-05
BC,Botswana,5.531449023618308e-05,2024-05
WA,Namibia,5.148967793163789e-05,2024-05
AO,Angola,5.960358772900696e-05,2024-05
BY,Burundi,4.035239111664982e-05,2024-05
RW,Rwanda,3.892096420722254e-05,2024-05
SF,South Africa,6.83933954019203e-05,2024-05
LT,Lesotho,5.566530661519021e-05,2024-05
WZ,Swaziland,0.0001045502983837,2024-05
MF,Mayotte,4.178164017053632e-05,2024-05
NG,Niger,5.276871156481767e-05,2024-05
SU,Sudan,5.554533997011758e-05,2024-05
LY,Libya,5.814131094632767e-05,2024-05
UU,Koualou Area,5.767875074808591e-05,2024-05
TS,Tunisia,6.926237100058381e-05,2024-05
EG,Egypt,6.612852788605387e-05,2024-05
EG,Bir Tawil,5.8059819680728777e-05,2024-05
SU,Halaib Triangle,5.8057289277277794e-05,2024-05
ER,Eritrea,5.304992071427877e-05,2024-05
ET,Ethiopia,4.709868443588577e-05,2024-05
DJ,Djibouti,5.052796156435542e-05,2024-05
SO,Somalia,4.319796503154488e-05,2024-05
OD,South Sudan,4.921380094570911e-05,2024-05
UU,Abyei Area,6.133500078069342e-05,2024-05
KE,Kenya,4.0505523380036805e-05,2024-05
UG,Uganda,3.993445540940738e-05,2024-05
TZ,Tanzania,4.141004016869496e-05,2024-05
MZ,Mozambique,4.6878644378638245e-05,2024-05
CN,Comoros,4.26318729428354e-05,2024-05
MA,Madagascar,4.9939041963641706e-05,2024-05
CV,Cabo Verde,4.558923789551272e-05,2024-05
WI,Western Sahara,5.863352947028689e-05,2024-05
MR,Mauritania,5.3067752714635554e-05,2024-05
MO,Morocco,6.690150612498378e-05,2024-05
SP,Spain (Canary Is),6.453767725945645e-05,2024-05
PO,Portugal (Madeira Is),6.591986153862868e-05,2024-05
SP,Spain (Africa),8.924462832485395e-05,2024-05
AG,Algeria,6.099979162717452e-05,2024-05
ML,Mali,5.41679568005913e-05,2024-05
UV,Burkina Faso,5.7678271774469546e-05,2024-05
TO,Togo,5.2363063180887286e-05,2024-05
GH,Ghana,5.182819744613956e-05,2024-05
IV,Cote d'Ivoire,4.979028620765457e-05,2024-05
GV,Guinea,5.3909654802250536e-05,2024-05
SG,Senegal,5.456567340956254e-05,2024-05
GA,"Gambia, The",5.800122278995063e-05,2024-05
PU,Guinea-Bissau,5.399470177130713e-05,2024-05
SL,Sierra Leone,4.979911904285114e-05,2024-05
LI,Liberia,4.81708318189665e-05,2024-05
BN,Benin,5.507590491318981e-05,2024-05
NI,Nigeria,6.364866532726528e-05,2024-05
CM,Cameroon,5.0125847351683386e-05,2024-05
EK,Equatorial Guinea,5.070794959561128e-05,2024-05
TP,Sao Tome & Principe,5.873410191429072e-05,2024-05
GB,Gabon,5.874610113826592e-05,2024-05
CF,Rep of the Congo,6.464760743775693e-05,2024-05
CT,Central African Rep,4.6528872046149246e-05,2024-05
CG,Dem Rep of the Congo,6.247131523632999e-05,2024-05
CD,Chad,5.799996581395636e-05,2024-06
MI,Malawi,5.306840691145809e-05,2024-06
ZA,Zambia,6.403000758208585e-05,2024-06
ZI,Zimbabwe,5.636632125675226e-05,2024-06
BC,Botswana,5.520451089469493e-05,2024-06
WA,Namibia,5.3492509818946894e-05,2024-06
AO,Angola,7.910113247744255e-05,2024-06
BY,Burundi,5.10952254450594e-05,2024-06
RW,Rwanda,5.013963831690943e-05,2024-06
SF,South Africa,6.721657351199709e-05,2024-06
LT,Lesotho,5.69424241752661e-05,2024-06
WZ,Swaziland,9.781784275036472e-05,2024-06
MF,Mayotte,4.912642707779189e-05,2024-06
NG,Niger,5.804067892464744e-05,2024-06
SU,Sudan,5.73198019923784e-05,2024-06
LY,Libya,6.071204738194386e-05,2024-06
UU,Koualou Area,5.326012290591643e-05,2024-06
TS,Tunisia,6.939862631159096e-05,2024-06
EG,Egypt,6.869357979547984e-05,2024-06
EG,Bir Tawil,5.725632971136292e-05,2024-06
SU,Halaib Triangle,5.652819559159734e-05,2024-06
ER,Eritrea,5.300964602232345e-05,2024-06
ET,Ethiopia,4.46955669008931e-05,2024-06
DJ,Djibouti,4.9528266227509314e-05,2024-06
SO,Somalia,4.245404117615894e-05,2024-06
OD,South Sudan,4.615987032399398e-05,2024-06
UU,Abyei Area,5.505301831739963e-05,2024-06
KE,Kenya,4.253412609437159e-05,2024-06
UG,Uganda,4.393629689866182e-05,2024-06
TZ,Tanzania,5.085916653510799e-05,2024-06
MZ,Mozambique,5.2854476169378544e-05,2024-06
CN,Comoros,4.908898758519933e-05,2024-06
MA,Madagascar,5.312379658485528e-05,2024-06
CV,Cabo Verde,4.667006417897355e-05,2024-06
WI,Western Sahara,5.5927728770414914e-05,2024-06
MR,Mauritania,5.4132981287563145e-05,2024-06
MO,Morocco,6.652956158761159e-05,2024-06
SP,Spain (Canary Is),6.354181659515123e-05,2024-06
PO,Portugal (Madeira Is),6.597655471773576e-05,2024-06
SP,Spain (Africa),8.3045848112069e-05,2024-06
AG,Algeria,6.012096675852727e-05,2024-06
ML,Mali,5.814041827186172e-05,2024-06
UV,Burkina Faso,5.686292675010676e-05,2024-06
TO,Togo,5.0752336891037925e-05,2024-06
GH,Ghana,4.967156797418448e-05,2024-06
IV,Cote d'Ivoire,4.775166112605875e-05,2024-06
GV,Guinea,5.105307792737216e-05,2024-06
SG,Senegal,5.863040932523194e-05,2024-06
GA,"Gambia, The",5.810198813381938e-05,2024-06
PU,Guinea-Bissau,5.370092499787077e-05,2024-06
SL,Sierra Leone,4.932971384377259e-05,2024-06
LI,Liberia,4.5496701642771525e-05,2024-06
BN,Benin,5.0969931295088775e-05,2024-06
NI,Nigeria,5.920495988171315e-05,2024-06
CM,Cameroon,4.975821184194265e-05,2024-06
EK,Equatorial Guinea,5.163080753357847e-05,2024-06
TP,Sao Tome & Principe,5.115134592167568e-05,2024-06
GB,Gabon,6.111687428603016e-05,2024-06
CF,Rep of the Congo,6.724706730931485e-05,2024-06
CT,Central African Rep,4.511932159295988e-05,2024-06
CG,Dem Rep of the Congo,7.632550918655215e-05,2024-06
CD,Chad,5.305016740212548e-05,2024-07
MI,Malawi,5.900005870564906e-05,2024-07
ZA,Zambia,7.340735925873014e-05,2024-07
ZI,Zimbabwe,6.133605506694932e-05,2024-07
BC,Botswana,5.494253827737739e-05,2024-07
WA,Namibia,5.3353091215269417e-05,2024-07
AO,Angola,9.048179608821056e-05,2024-07
BY,Burundi,5.379578102772641e-05,2024-07
RW,Rwanda,4.996371171055922e-05,2024-07
SF,South Africa,6.575975098871661e-05,2024-07
LT,Lesotho,5.443891880934898e-05,2024-07
WZ,Swaziland,0.0001572659725571,2024-07
MF,Mayotte,4.801970842316954e-05,2024-07
NG,Niger,5.679197956514172e-05,2024-07
SU,Sudan,5.249766826674788e-05,2024-07
LY,Libya,6.306158133265111e-05,2024-07
UU,Koualou Area,4.829525997342414e-05,2024-07
TS,Tunisia,7.2249308182519e-05,2024-07
EG,Egypt,6.861913916924789e-05,2024-07
EG,Bir Tawil,5.6510684506677725e-05,2024-07
SU,Halaib Triangle,5.681079659691715e-05,2024-07
ER,Eritrea,4.932853318149724e-05,2024-07
ET,Ethiopia,4.167448816881021e-05,2024-07
DJ,Djibouti,4.74367075777032e-05,2024-07
SO,Somalia,3.965661548594946e-05,2024-07
OD,South Sudan,4.1499365457583904e-05,2024-07
UU,Abyei Area,4.452385363330357e-05,2024-07
KE,Kenya,3.993438736654366e-05,2024-07
UG,Uganda,4.1039669161590015e-05,2024-07
TZ,Tanzania,5.375207957377842e-05,2024-07
MZ,Mozambique,6.211346955634165e-05,2024-07
CN,Comoros,4.746575705029403e-05,2024-07
MA,Madagascar,5.588030012559385e-05,2024-07
CV,Cabo Verde,4.758407397748573e-05,2024-07
WI,Western Sahara,5.59436949830508e-05,2024-07
MR,Mauritania,5.4369765781426776e-05,2024-07
MO,Morocco,6.682716194822149e-05,2024-07
SP,Spain (Canary Is),6.241994774003954e-05,2024-07
PO,Portugal (Madeira Is),6.695932181647936e-05,2024-07
SP,Spain (Africa),9.010638919207204e-05,2024-07
AG,Algeria,6.215689496862893e-05,2024-07
ML,Mali,5.593500392679812e-05,2024-07
UV,Burkina Faso,5.203295523127813e-05,2024-07
TO,Togo,4.653072054848994e-05,2024-07
GH,Ghana,4.5179798610059046e-05,2024-07
IV,Cote d'Ivoire,4.3326696806635285e-05,2024-07
GV,Guinea,4.4645325213412566e-05,2024-07
SG,Senegal,5.444103406802248e-05,2024-07
GA,"Gambia, The",5.147965336367066e-05,2024-07
PU,Guinea-Bissau,4.4869556948217946e-05,2024-07
SL,Sierra Leone,4.13877232252969e-05,2024-07
LI,Liberia,4.1405014867897983e-05,2024-07
BN,Benin,4.733279056880842e-05,2024-07
NI,Nigeria,5.259988624497296e-05,2024-07
CM,Cameroon,4.4383733073704304e-05,2024-07
EK,Equatorial Guinea,4.713601854764558e-05,2024-07
TP,Sao Tome & Principe,4.827830202332627e-05,2024-07
GB,Gabon,5.4330311636197645e-05,2024-07
CF,Rep of the Congo,6.387960756223829e-05,2024-07
CT,Central African Rep,4.192878533707277e-05,2024-07
CG,Dem Rep of the Congo,7.220978982717824e-05,2024-07
CD,Chad,4.903840203763363e-05,2024-08
MI,Malawi,6.206082193346031e-05,2024-08
ZA,Zambia,8.012595475747045e-05,2024-08
ZI,Zimbabwe,6.748009320793251e-05,2024-08
BC,Botswana,6.461614381512072e-05,2024-08
WA,Namibia,6.238127753012868e-05,2024-08
AO,Angola,9.721426071482692e-05,2024-08
BY,Burundi,4.794077821400624e-05,2024-08
RW,Rwanda,4.49635306896182e-05,2024-08
SF,South Africa,7.11240482429291e-05,2024-08
LT,Lesotho,6.37452501483202e-05,2024-08
WZ,Swaziland,0.0001439665388718,2024-08
MF,Mayotte,5.117154699307531e-05,2024-08
NG,Niger,5.126904411708968e-05,2024-08
SU,Sudan,5.212588741871869e-05,2024-08
LY,Libya,5.947548154232238e-05,2024-08
UU,Koualou Area,4.325722206164559e-05,2024-08
TS,Tunisia,7.1252684105672e-05,2024-08
EG,Egypt,6.455973615285684e-05,2024-08
EG,Bir Tawil,5.7564536786795934e-05,2024-08
SU,Halaib Triangle,5.763233490292895e-05,2024-08
ER,Eritrea,5.073369520357286e-05,2024-08
ET,Ethiopia,4.069394626684093e-05,2024-08
DJ,Djibouti,4.622302439646211e-05,2024-08
SO,Somalia,3.9089370127745576e-05,2024-08
OD,South Sudan,4.065011098018893e-05,2024-08
UU,Abyei Area,4.287894806310847e-05,2024-08
KE,Kenya,3.787992491541917e-05,2024-08
UG,Uganda,3.837009098115706e-05,2024-08
TZ,Tanzania,5.20760370852308e-05,2024-08
MZ,Mozambique,6.955866922659687e-05,2024-08
CN,Comoros,5.051416821283114e-05,2024-08
MA,Madagascar,5.9539433057780384e-05,2024-08
CV,Cabo Verde,4.59267536684628e-05,2024-08
WI,Western Sahara,5.347037431426883e-05,2024-08
MR,Mauritania,5.15787231799569e-05,2024-08
MO,Morocco,6.394625793081145e-05,2024-08
SP,Spain (Canary Is),5.9197814545398656e-05,2024-08
PO,Portugal (Madeira Is),6.510039389358882e-05,2024-08
SP,Spain (Africa),8.667067255221736e-05,2024-08
AG,Algeria,6.020979149781686e-05,2024-08
ML,Mali,5.137054938390907e-05,2024-08
UV,Burkina Faso,4.727086740151573e-05,2024-08
TO,Togo,4.323657592340105e-05,2024-08
GH,Ghana,4.283409903347119e-05,2024-08
IV,Cote d'Ivoire,4.065803418987421e-05,2024-08
GV,Guinea,4.139675937513372e-05,2024-08
SG,Senegal,4.903380984959777e-05,2024-08
GA,"Gambia, The",4.735871176581656e-05,2024-08
PU,Guinea-Bissau,4.2779374042162415e-05,2024-08
SL,Sierra Leone,4.010207405461597e-05,2024-08
LI,Liberia,3.927696537045652e-05,2024-08
BN,Benin,4.423985165210892e-05,2024-08
NI,Nigeria,4.6806050143360566e-05,2024-08
CM,Cameroon,4.121846765961376e-05,2024-08
EK,Equatorial Guinea,4.278337570398313e-05,2024-08
TP,Sao Tome & Principe,4.510643626691135e-05,2024-08
GB,Gabon,4.771252611462776e-05,2024-08
CF,Rep of the Congo,5.554180447772696e-05,2024-08
CT,Central African Rep,4.020162817620836e-05,2024-08
CG,Dem Rep of the Congo,6.452106644957196e-05,2024-08
